Timestep: 0, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 1, Current state: 2
[0.6988165509762192, 0.30118344902378086]
[0.5, 0.5]
Timestep: 2, Current state: 2
[0.47884977821369984, 0.5211502217863002]
[0.5, 0.5]
Timestep: 3, Current state: 4
[0.7322203027320601, 0.26777969726794]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.709114713850493, 0.29088528614950704]
[0.5, 0.5]
Timestep: 5, Current state: 2
[0.6804200994959139, 0.31957990050408613]
[0.5, 0.5]
Timestep: 6, Current state: 0
[0.7586801348590063, 0.24131986514099352]
[0.5, 0.5]
Timestep: 7, Current state: 2
[0.744903632340698, 0.25509636765930194]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.767450027061149, 0.23254997293885113]
[0.5, 0.5]
Timestep: 9, Current state: 2
[0.7592710356495758, 0.2407289643504242]
[0.5, 0.5]
Timestep: 10, Current state: 0
[0.49976073498091483, 0.5002392650190851]
[0.5, 0.5]
Timestep: 11, Current state: 4
[0.5721061810028735, 0.42789381899712653]
[0.5, 0.5]
Timestep: 12, Current state: 0
[0.7677327722363069, 0.23226722776369318]
[0.5, 0.5]
Timestep: 13, Current state: 2
[0.7169415001426676, 0.2830584998573324]
[0.5, 0.5]
Timestep: 14, Current state: 0
[0.6751170269006078, 0.3248829730993922]
[0.5, 0.5]
Timestep: 15, Current state: 2
[0.7140101597280201, 0.28598984027197993]
[0.5, 0.5]
Timestep: 16, Current state: 2
[0.5, 0.5]
[0.5, 0.5]
Timestep: 17, Current state: 5
[0.4619242311835087, 0.5380757688164913]
[0.5, 0.5]
Timestep: 18, Current state: 2
[0.6036228474705279, 0.39637715252947214]
[0.5, 0.5]
Timestep: 19, Current state: 4
[0.3922616279964671, 0.607738372003533]
[0.5, 0.5]
Timestep: 20, Current state: 0
[0.5811227076508306, 0.4188772923491694]
[0.5, 0.5]
Timestep: 21, Current state: 0
[0.6652764248134792, 0.33472357518652085]
[0.5, 0.5]
Timestep: 22, Current state: 0
[0.6036228474705279, 0.39637715252947214]
[0.5, 0.5]
Timestep: 23, Current state: 4
[0.7528550820936278, 0.24714491790637205]
[0.5, 0.5]
Timestep: 24, Current state: 2
[0.7604974116328761, 0.23950258836712393]
[0.5, 0.5]
Timestep: 25, Current state: 2
[0.7570318395373986, 0.24296816046260133]
[0.5, 0.5]
Timestep: 26, Current state: 2
[0.6924920977214211, 0.3075079022785789]
[0.5, 0.5]
Timestep: 27, Current state: 0
[0.7355185250244537, 0.2644814749755463]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.5560774899789596, 0.44392251002104044]
[0.5, 0.5]
Timestep: 29, Current state: 4
[0.7578374993053416, 0.2421625006946585]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.7185416844155269, 0.2814583155844731]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.6687796323475507, 0.33122036765244933]
[0.5, 0.5]
Timestep: 32, Current state: 2
[0.7124243674074171, 0.28757563259258295]
[0.5, 0.5]
Timestep: 33, Current state: 0
[0.721654567004746, 0.27834543299525405]
[0.5, 0.5]
Timestep: 34, Current state: 2
[0.7232789360588753, 0.2767210639411247]
[0.5, 0.5]
Timestep: 35, Current state: 2
[0.7544693884502318, 0.2455306115497682]
[0.5, 0.5]
Timestep: 36, Current state: 0
[0.7298489921494288, 0.2701510078505713]
[0.5, 0.5]
Timestep: 37, Current state: 0
[0.7508254172942056, 0.24917458270579426]
[0.5, 0.5]
Timestep: 38, Current state: 2
[0.5445035406662858, 0.4554964593337142]
[0.5, 0.5]
Timestep: 39, Current state: 4
[0.5445035406662858, 0.4554964593337142]
[0.5, 0.5]
Timestep: 40, Current state: 4
[0.7678777984555876, 0.23212220154441238]
[0.5, 0.5]
Timestep: 41, Current state: 2
[0.7462729138076708, 0.2537270861923292]
[0.5, 0.5]
Timestep: 42, Current state: 2
[0.6507545705171622, 0.3492454294828377]
