Timestep: 0, Current state: 5
[0.9, 0.1]
[0.9, 0.1]
Timestep: 1, Current state: 2
[0.8485789726870271, 0.15142102731297294]
[0.9, 0.1]
Timestep: 2, Current state: 2
[0.7442346622079637, 0.2557653377920362]
[0.8411987497283578, 0.1588012502716421]
Timestep: 3, Current state: 0
[0.47729360610371957, 0.5227063938962804]
[0.7163162784371772, 0.2836837215628228]
Timestep: 4, Current state: 4
[0.7926516378259927, 0.20734836217400737]
[0.8054733882734643, 0.1945266117265358]
Timestep: 5, Current state: 2
[0.5858226066559459, 0.4141773933440542]
[0.7163162784371772, 0.2836837215628228]
Timestep: 6, Current state: 4
[0.5858226066559459, 0.4141773933440542]
[0.7163162784371772, 0.2836837215628228]
Timestep: 7, Current state: 4
[0.7464805691816508, 0.25351943081834916]
[0.785449107551257, 0.21455089244874295]
Timestep: 8, Current state: 2
[0.5858226066559459, 0.4141773933440542]
[0.7567526256012375, 0.24324737439876257]
Timestep: 9, Current state: 4
[0.9090909090909091, 0.09090909090909091]
[0.9, 0.1]
Timestep: 10, Current state: 5
[0.7464805691816508, 0.25351943081834916]
[0.5607807781566054, 0.4392192218433945]
Timestep: 11, Current state: 2
[0.8053864204781773, 0.19461357952182268]
[0.9, 0.1]
Timestep: 12, Current state: 5
[0.3894368360222332, 0.6105631639777668]
[0.2742246361115515, 0.7257753638884484]
Timestep: 13, Current state: 0
[0.7712005212016878, 0.22879947879831228]
[0.9, 0.1]
Timestep: 14, Current state: 5
[0.30106579268744965, 0.6989342073125503]
[0.2742246361115515, 0.7257753638884484]
Timestep: 15, Current state: 0
[0.6729694973627706, 0.3270305026372295]
[0.9, 0.1]
Timestep: 16, Current state: 5
[0.51460609868755, 0.48539390131244997]
[0.3867986580473205, 0.6132013419526794]
Timestep: 17, Current state: 2
[0.5858226066559459, 0.4141773933440542]
[0.7505558689550649, 0.24944413104493499]
Timestep: 18, Current state: 4
[0.6095725600671584, 0.39042743993284146]
[0.48462356710161614, 0.5153764328983839]
Timestep: 19, Current state: 2
[0.4461674031727127, 0.5538325968272872]
[0.7299312149553554, 0.2700687850446446]
Timestep: 20, Current state: 1
[0.6095725600671584, 0.39042743993284146]
[0.42133971935986464, 0.5786602806401353]
Timestep: 21, Current state: 2
[0.5858226066559459, 0.4141773933440542]
[0.7252444269475842, 0.27475557305241577]
Timestep: 22, Current state: 4
[0.6700462588809813, 0.3299537411190187]
[0.4924301232506768, 0.5075698767493232]
Timestep: 23, Current state: 2
[0.5858226066559459, 0.4141773933440542]
[0.7580919742012882, 0.24190802579871173]
Timestep: 24, Current state: 4
[0.5858226066559459, 0.4141773933440542]
[0.7580919742012882, 0.24190802579871173]
Timestep: 25, Current state: 4
[0.44591522643872267, 0.5540847735612774]
[0.6780865873471947, 0.3219134126528053]
Timestep: 26, Current state: 1
[0.7186810601058253, 0.2813189398941748]
[0.4919043855340084, 0.5080956144659915]
Timestep: 27, Current state: 2
[0.7603053540494739, 0.23969464595052603]
[0.9, 0.1]
Timestep: 28, Current state: 5
[0.7186810601058253, 0.2813189398941748]
[0.44686382853856393, 0.5531361714614361]
Timestep: 29, Current state: 2
[0.7524269076942475, 0.24757309230575253]
[0.9, 0.1]
Timestep: 30, Current state: 5
[0.7186810601058253, 0.2813189398941748]
[0.4081954982328527, 0.5918045017671473]
Timestep: 31, Current state: 2
[0.6522236214420533, 0.3477763785579468]
[0.2710767063654209, 0.7289232936345791]
Timestep: 32, Current state: 0
[0.6982146738061049, 0.3017853261938951]
