Timestep: 0, Current state: 5
[0.5, 0.5]
[0.5, 0.5]
Timestep: 1, Current state: 4
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 2, Current state: 2
[0.745644789442369, 0.25435521055763094]
[0.5, 0.5]
Timestep: 3, Current state: 2
[0.749381058573422, 0.2506189414265781]
[0.5, 0.5]
Timestep: 4, Current state: 0
[0.8185544559408615, 0.1814455440591385]
[0.5, 0.5]
Timestep: 5, Current state: 2
[0.8449651543169445, 0.1550348456830555]
[0.5, 0.5]
Timestep: 6, Current state: 2
[0.8352260831954053, 0.16477391680459474]
[0.5, 0.5]
Timestep: 7, Current state: 0
[0.8520025125808309, 0.14799748741916902]
[0.5, 0.5]
Timestep: 8, Current state: 0
[0.8737709948990162, 0.12622900510098373]
[0.5, 0.5]
Timestep: 9, Current state: 2
[0.8755324075405008, 0.1244675924594992]
[0.5, 0.5]
Timestep: 10, Current state: 2
[0.5045244782340718, 0.49547552176592824]
[0.5, 0.5]
Timestep: 11, Current state: 4
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 12, Current state: 5
[0.4900231289723485, 0.5099768710276515]
[0.5, 0.5]
Timestep: 13, Current state: 5
[0.7819710199948424, 0.2180289800051575]
[0.5, 0.5]
Timestep: 14, Current state: 0
[0.5045244782340718, 0.49547552176592824]
[0.5, 0.5]
Timestep: 15, Current state: 4
[0.8250165484434197, 0.1749834515565804]
[0.5, 0.5]
Timestep: 16, Current state: 2
[0.5936457303211172, 0.40635426967888283]
[0.5, 0.5]
Timestep: 17, Current state: 5
[0.6286009715715406, 0.3713990284284593]
[0.5, 0.5]
Timestep: 18, Current state: 0
[0.7658658831277544, 0.23413411687224564]
[0.5, 0.5]
Timestep: 19, Current state: 2
[0.6908874113198851, 0.309112588680115]
[0.5, 0.5]
Timestep: 20, Current state: 0
[0.798459377642651, 0.2015406223573491]
[0.5, 0.5]
Timestep: 21, Current state: 2
[0.8121780731741138, 0.1878219268258862]
[0.5, 0.5]
Timestep: 22, Current state: 2
[0.7549822856792183, 0.24501771432078168]
[0.5, 0.5]
Timestep: 23, Current state: 0
[0.8314919464236843, 0.1685080535763157]
[0.5, 0.5]
Timestep: 24, Current state: 2
[0.839185781404249, 0.16081421859575096]
[0.5, 0.5]
Timestep: 25, Current state: 2
[0.5752534329042995, 0.4247465670957006]
[0.5, 0.5]
Timestep: 26, Current state: 4
[0.8572716778479692, 0.14272832215203077]
[0.5, 0.5]
Timestep: 27, Current state: 2
[0.8614141586204004, 0.1385858413795996]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.8693190947237197, 0.13068090527628023]
[0.5, 0.5]
Timestep: 29, Current state: 2
[0.8766685043436409, 0.12333149565635917]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.7863927751985487, 0.21360722480145133]
[0.5, 0.5]
Timestep: 31, Current state: 0
[0.8821359777419181, 0.11786402225808183]
[0.5, 0.5]
Timestep: 32, Current state: 2
[0.8118297021332034, 0.1881702978667966]
[0.5, 0.5]
Timestep: 33, Current state: 0
[0.8874328744279234, 0.11256712557207656]
[0.5, 0.5]
Timestep: 34, Current state: 2
[0.8910475515373736, 0.10895244846262651]
[0.5, 0.5]
Timestep: 35, Current state: 2
[0.8938398715311479, 0.10616012846885223]
[0.5, 0.5]
Timestep: 36, Current state: 2
[0.491685675727472, 0.508314324272528]
[0.5, 0.5]
Timestep: 37, Current state: 4
[0.9004458591288896, 0.0995541408711103]
[0.5, 0.5]
Timestep: 38, Current state: 2
[0.9003900667142726, 0.09960993328572748]
[0.5, 0.5]
Timestep: 39, Current state: 2
[0.9033216851773037, 0.09667831482269641]
[0.5, 0.5]
Timestep: 40, Current state: 2
[0.9092158087004527, 0.09078419129954735]
[0.5, 0.5]
Timestep: 41, Current state: 2
[0.8235535356847236, 0.17644646431527647]
[0.5, 0.5]
Timestep: 42, Current state: 0
[0.8294391936639386, 0.17056080633606133]
[0.5, 0.5]
Timestep: 43, Current state: 0
[0.9143343967156429, 0.08566560328435717]
[0.5, 0.5]
Timestep: 44, Current state: 2
[0.8429876802773133, 0.15701231972268676]
[0.5, 0.5]
Timestep: 45, Current state: 0
[0.4740146993907632, 0.525985300609237]
[0.5, 0.5]
Timestep: 46, Current state: 4
[0.916470978548147, 0.08352902145185302]
[0.5, 0.5]
Timestep: 47, Current state: 2
[0.9173307533418902, 0.08266924665810978]
[0.5, 0.5]
Timestep: 48, Current state: 2
[0.91604369747073, 0.08395630252927004]
[0.5, 0.5]
Timestep: 49, Current state: 2
[0.9186541245228715, 0.08134587547712852]
[0.5, 0.5]
Timestep: 50, Current state: 2
[0.9171002620066698, 0.0828997379933303]
[0.5, 0.5]
Timestep: 51, Current state: 2
[0.9207312985960103, 0.07926870140398959]
[0.5, 0.5]
Timestep: 52, Current state: 2
[0.8406275858134266, 0.15937241418657336]
[0.5, 0.5]
Timestep: 53, Current state: 0
[0.4004218668000767, 0.5995781331999234]
[0.5, 0.5]
Timestep: 54, Current state: 4
[0.7799127439468836, 0.22008725605311644]
[0.5, 0.5]
Timestep: 55, Current state: 0
[0.9276779405608955, 0.0723220594391046]
[0.5, 0.5]
Timestep: 56, Current state: 2
[0.9291584419838608, 0.07084155801613928]
[0.5, 0.5]
Timestep: 57, Current state: 2
[0.9256845812131776, 0.07431541878682234]
[0.5, 0.5]
Timestep: 58, Current state: 2
[0.8230171343287228, 0.17698286567127725]
[0.5, 0.5]
Timestep: 59, Current state: 0
[0.9259753516202875, 0.07402464837971247]
[0.5, 0.5]
Timestep: 60, Current state: 2
[0.9273005237647136, 0.07269947623528636]
[0.5, 0.5]
Timestep: 61, Current state: 2
[0.8442058157716017, 0.15579418422839825]
[0.5, 0.5]
Timestep: 62, Current state: 0
[0.8512048637118228, 0.14879513628817717]
[0.5, 0.5]
Timestep: 63, Current state: 0
[0.9268432201130676, 0.07315677988693232]
[0.5, 0.5]
Timestep: 64, Current state: 2
[0.9218323885774226, 0.07816761142257742]
[0.5, 0.5]
Timestep: 65, Current state: 2
[0.6624542187906652, 0.3375457812093347]
[0.5, 0.5]
Timestep: 66, Current state: 5
[0.7935009268393823, 0.2064990731606177]
[0.5, 0.5]
Timestep: 67, Current state: 0
[0.8515798101827111, 0.1484201898172889]
[0.5, 0.5]
Timestep: 68, Current state: 2
[0.8143785317077866, 0.1856214682922133]
[0.5, 0.5]
Timestep: 69, Current state: 0
[0.4286263336897169, 0.5713736663102831]
[0.5, 0.5]
Timestep: 70, Current state: 4
[0.7506938954556865, 0.24930610454431343]
[0.5, 0.5]
Timestep: 71, Current state: 0
[0.8764950039536016, 0.12350499604639845]
[0.5, 0.5]
Timestep: 72, Current state: 2
[0.8776465907457908, 0.12235340925420922]
[0.5, 0.5]
Timestep: 73, Current state: 2
[0.8814141249673081, 0.11858587503269191]
[0.5, 0.5]
Timestep: 74, Current state: 2
[0.8849531945260021, 0.11504680547399793]
[0.5, 0.5]
Timestep: 75, Current state: 2
[0.8885032318162258, 0.11149676818377416]
[0.5, 0.5]
Timestep: 76, Current state: 2
[0.8266448467580453, 0.17335515324195475]
[0.5, 0.5]
Timestep: 77, Current state: 0
[0.39536307117266545, 0.6046369288273346]
[0.5, 0.5]
Timestep: 78, Current state: 4
[0.889016102717034, 0.110983897282966]
[0.5, 0.5]
Timestep: 79, Current state: 2
[0.7840304457718311, 0.21596955422816894]
[0.5, 0.5]
Timestep: 80, Current state: 0
[0.8949692729053078, 0.10503072709469216]
[0.5, 0.5]
Timestep: 81, Current state: 2
[0.8985684740792661, 0.10143152592073384]
[0.5, 0.5]
Timestep: 82, Current state: 2
[0.8158310379446618, 0.18416896205533828]
[0.5, 0.5]
Timestep: 83, Current state: 0
[0.41879849056553936, 0.5812015094344608]
[0.5, 0.5]
Timestep: 84, Current state: 4
[0.7113367139435889, 0.2886632860564111]
[0.5, 0.5]
