Timestep: 0, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 1, Current state: 2
[0.7254818720438714, 0.2745181279561286]
[0.5, 0.5]
Timestep: 2, Current state: 2
[0.7996380127317558, 0.2003619872682442]
[0.5, 0.5]
Timestep: 3, Current state: 0
[0.7440475468817176, 0.2559524531182824]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.7196738650447728, 0.2803261349552272]
[0.5, 0.5]
Timestep: 5, Current state: 2
[0.73026255569402, 0.26973744430598007]
[0.5, 0.5]
Timestep: 6, Current state: 2
[0.7442252268483995, 0.25577477315160047]
[0.5, 0.5]
Timestep: 7, Current state: 2
[0.7649229911605554, 0.2350770088394446]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.5, 0.5]
[0.5, 0.5]
Timestep: 9, Current state: 5
[0.3333333333333333, 0.6666666666666666]
[0.5, 0.5]
Timestep: 10, Current state: 5
[0.3333333333333333, 0.6666666666666666]
[0.3333333333333333, 0.6666666666666666]
Timestep: 11, Current state: 5
[0.30132120982609506, 0.698678790173905]
[0.5, 0.5]
Timestep: 12, Current state: 4
[0.6241589301934949, 0.37584106980650506]
[0.5, 0.5]
Timestep: 13, Current state: 2
[0.30132120982609506, 0.698678790173905]
[0.6666666666666666, 0.3333333333333333]
Timestep: 14, Current state: 4
[0.3333333333333333, 0.6666666666666666]
[0.5004506066055696, 0.4995493933944304]
Timestep: 15, Current state: 5
[0.6241589301934949, 0.37584106980650506]
[0.4993484727886138, 0.5006515272113863]
Timestep: 16, Current state: 2
[0.6343816673897625, 0.3656183326102374]
[0.5004506066055696, 0.4995493933944304]
Timestep: 17, Current state: 5
[0.30132120982609506, 0.698678790173905]
[0.7499589517690222, 0.25004104823097784]
Timestep: 18, Current state: 4
[0.7175124728670202, 0.28248752713297975]
[0.5004506066055696, 0.4995493933944304]
Timestep: 19, Current state: 5
[0.6241589301934949, 0.37584106980650506]
[0.33275502664911333, 0.6672449733508866]
Timestep: 20, Current state: 2
[0.7326789912053863, 0.2673210087946137]
[0.5004506066055696, 0.4995493933944304]
Timestep: 21, Current state: 5
[0.46942775130065983, 0.5305722486993402]
[0.33275502664911333, 0.6672449733508866]
Timestep: 22, Current state: 2
[0.723543667450565, 0.276456332549435]
[0.5004506066055696, 0.4995493933944304]
Timestep: 23, Current state: 5
[0.46942775130065983, 0.5305722486993402]
[0.2852704866905138, 0.7147295133094862]
Timestep: 24, Current state: 2
[0.3656980769786659, 0.634301923021334]
[0.8320134235264606, 0.16798657647353946]
Timestep: 25, Current state: 4
[0.3656980769786659, 0.634301923021334]
[0.8320134235264606, 0.16798657647353946]
Timestep: 26, Current state: 4
[0.7591551002038083, 0.2408448997961917]
[0.5004506066055696, 0.4995493933944304]
Timestep: 27, Current state: 5
[0.563685989966416, 0.436314010033584]
[0.3337236112102942, 0.6662763887897059]
Timestep: 28, Current state: 2
[0.7023221208415827, 0.29767787915841726]
[0.5004506066055696, 0.4995493933944304]
Timestep: 29, Current state: 5
[0.563685989966416, 0.436314010033584]
[0.30008605741755323, 0.6999139425824468]
Timestep: 30, Current state: 2
[0.7521388398489763, 0.2478611601510237]
[0.5004506066055696, 0.4995493933944304]
Timestep: 31, Current state: 5
[0.563685989966416, 0.436314010033584]
[0.27265217399244923, 0.7273478260075509]
Timestep: 32, Current state: 2
[0.7680926371518328, 0.2319073628481673]
[0.5004506066055696, 0.4995493933944304]
Timestep: 33, Current state: 5
[0.563685989966416, 0.436314010033584]
[0.24991952887258356, 0.7500804711274165]
Timestep: 34, Current state: 2
[0.7760106788458314, 0.2239893211541686]
[0.5004506066055696, 0.4995493933944304]
Timestep: 35, Current state: 5
[0.3656980769786659, 0.634301923021334]
[0.8963687215547094, 0.10363127844529064]
Timestep: 36, Current state: 4
[0.3656980769786659, 0.634301923021334]
[0.8963687215547094, 0.10363127844529064]
Timestep: 37, Current state: 4
[0.629969825617098, 0.3700301743829021]
