Timestep: 0, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 1, Current state: 2
[0.6179981156698598, 0.3820018843301401]
[0.5, 0.5]
Timestep: 2, Current state: 4
[0.5, 0.5]
[0.5, 0.5]
Timestep: 3, Current state: 5
[0.4759713130670326, 0.5240286869329673]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.6547679434774312, 0.34523205652256883]
[0.5, 0.5]
Timestep: 5, Current state: 2
[0.7036508317527002, 0.29634916824729984]
[0.5, 0.5]
Timestep: 6, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 7, Current state: 5
[0.34366596689355594, 0.6563340331064441]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.6456456754568138, 0.35435432454318616]
[0.5, 0.5]
Timestep: 9, Current state: 2
[0.6983415942087972, 0.30165840579120284]
[0.5, 0.5]
Timestep: 10, Current state: 2
[0.6970266913481274, 0.30297330865187255]
[0.5, 0.5]
Timestep: 11, Current state: 5
[0.3378694677329096, 0.6621305322670904]
[0.5, 0.5]
Timestep: 12, Current state: 2
[0.690577198444805, 0.30942280155519497]
[0.5, 0.5]
Timestep: 13, Current state: 4
[0.33077945272340975, 0.6692205472765903]
[0.5, 0.5]
Timestep: 14, Current state: 0
[0.749556398528833, 0.250443601471167]
[0.5, 0.5]
Timestep: 15, Current state: 2
[0.7178774317883253, 0.28212256821167475]
[0.5, 0.5]
Timestep: 16, Current state: 4
[0.4127879731467931, 0.5872120268532068]
[0.5, 0.5]
Timestep: 17, Current state: 0
[0.6805855661259945, 0.31941443387400553]
[0.5, 0.5]
Timestep: 18, Current state: 5
[0.6355109366133621, 0.3644890633866379]
[0.5, 0.5]
Timestep: 19, Current state: 2
[0.6804984129539905, 0.3195015870460096]
[0.5, 0.5]
Timestep: 20, Current state: 2
[0.7009722964235165, 0.29902770357648345]
[0.5, 0.5]
Timestep: 21, Current state: 0
[0.6982168083551193, 0.30178319164488066]
[0.5, 0.5]
Timestep: 22, Current state: 2
[0.7248333049326803, 0.2751666950673197]
[0.5, 0.5]
Timestep: 23, Current state: 2
[0.755496557466985, 0.24450344253301498]
[0.5, 0.5]
Timestep: 24, Current state: 2
[0.7614663034195512, 0.23853369658044873]
[0.5, 0.5]
Timestep: 25, Current state: 2
[0.7458834005707011, 0.2541165994292989]
[0.5, 0.5]
Timestep: 26, Current state: 0
[0.7080007246765805, 0.2919992753234195]
[0.5, 0.5]
Timestep: 27, Current state: 5
[0.5501967629361313, 0.4498032370638686]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.6925315684028313, 0.3074684315971688]
[0.5, 0.5]
Timestep: 29, Current state: 4
[0.3761866606973363, 0.6238133393026637]
[0.5, 0.5]
Timestep: 30, Current state: 0
[0.7098070540135016, 0.2901929459864984]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.7059186736784521, 0.29408132632154793]
[0.5, 0.5]
Timestep: 32, Current state: 4
[0.7202787814246259, 0.27972121857537413]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.7452993989462086, 0.2547006010537914]
[0.5, 0.5]
Timestep: 34, Current state: 2
[0.7461806881894124, 0.25381931181058753]
[0.5, 0.5]
Timestep: 35, Current state: 2
[0.7199264286771193, 0.28007357132288074]
[0.5, 0.5]
Timestep: 36, Current state: 2
[0.7554219895578546, 0.24457801044214544]
[0.5, 0.5]
Timestep: 37, Current state: 2
[0.7263107766013874, 0.27368922339861257]
[0.5, 0.5]
Timestep: 38, Current state: 0
[0.7440079437593032, 0.25599205624069676]
[0.5, 0.5]
Timestep: 39, Current state: 2
[0.7604608392260189, 0.2395391607739809]
[0.5, 0.5]
Timestep: 40, Current state: 2
[0.783472402374564, 0.21652759762543608]
[0.5, 0.5]
Timestep: 41, Current state: 0
[0.7850602736116443, 0.21493972638835568]
[0.5, 0.5]
Timestep: 42, Current state: 2
[0.8077902388248517, 0.19220976117514835]
