Timestep: 0, Current state: 4
[0.5, 0.5]
[0.5, 0.5]
Timestep: 1, Current state: 0
[0.7496980316382218, 0.2503019683617782]
[0.5, 0.5]
Timestep: 2, Current state: 2
[0.7986807158565304, 0.20131928414346947]
[0.5, 0.5]
Timestep: 3, Current state: 2
[0.83134124616029, 0.16865875383970994]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.8534189596210239, 0.1465810403789761]
[0.5, 0.5]
Timestep: 5, Current state: 2
[0.8717769886690837, 0.12822301133091626]
[0.5, 0.5]
Timestep: 6, Current state: 2
[0.8852324305159329, 0.11476756948406705]
[0.5, 0.5]
Timestep: 7, Current state: 2
[0.8947582452175771, 0.10524175478242297]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.9046208754312073, 0.09537912456879272]
[0.5, 0.5]
Timestep: 9, Current state: 2
[0.9050248634900465, 0.09497513650995353]
[0.5, 0.5]
Timestep: 10, Current state: 0
[0.9129206693373768, 0.08707933066262324]
[0.5, 0.5]
Timestep: 11, Current state: 0
[0.9178993795757893, 0.08210062042421074]
[0.5, 0.5]
Timestep: 12, Current state: 0
[0.923715436423285, 0.07628456357671498]
[0.5, 0.5]
Timestep: 13, Current state: 0
[0.9320628514336358, 0.0679371485663642]
[0.5, 0.5]
Timestep: 14, Current state: 2
[0.9305739601808831, 0.06942603981911688]
[0.5, 0.5]
Timestep: 15, Current state: 0
[0.28130395670300445, 0.7186960432969955]
[0.5, 0.5]
Timestep: 16, Current state: 4
[0.8671942049218958, 0.1328057950781042]
[0.5, 0.5]
Timestep: 17, Current state: 0
[0.7270738861579096, 0.27292611384209037]
[0.5, 0.5]
Timestep: 18, Current state: 1
[0.8811062575660615, 0.11889374243393853]
[0.5, 0.5]
Timestep: 19, Current state: 0
[0.28130395670300445, 0.7186960432969955]
[0.5, 0.5]
Timestep: 20, Current state: 4
[0.8921980702305065, 0.1078019297694936]
[0.5, 0.5]
Timestep: 21, Current state: 2
[0.8388949107302104, 0.16110508926978956]
[0.5, 0.5]
Timestep: 22, Current state: 0
[0.9015593108724538, 0.09844068912754624]
[0.5, 0.5]
Timestep: 23, Current state: 2
[0.9059282852776834, 0.09407171472231667]
[0.5, 0.5]
Timestep: 24, Current state: 2
[0.9091660279982859, 0.09083397200171406]
[0.5, 0.5]
Timestep: 25, Current state: 2
[0.9118142861352339, 0.08818571386476622]
[0.5, 0.5]
Timestep: 26, Current state: 2
[0.9143580416071532, 0.08564195839284694]
[0.5, 0.5]
Timestep: 27, Current state: 2
[0.9173408373366434, 0.08265916266335659]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.9203730652814109, 0.07962693471858913]
[0.5, 0.5]
Timestep: 29, Current state: 2
[0.9233842562800871, 0.07661574371991284]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.9259998738112106, 0.07400012618878943]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.6634550872414562, 0.33654491275854387]
[0.5, 0.5]
Timestep: 32, Current state: 1
[0.8881923620638105, 0.11180763793618953]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.2809940570318272, 0.7190059429681729]
[0.5, 0.5]
Timestep: 34, Current state: 4
[0.8958885998027408, 0.10411140019725916]
[0.5, 0.5]
Timestep: 35, Current state: 2
[0.7498869510028262, 0.2501130489971738]
[0.5, 0.5]
Timestep: 36, Current state: 5
[0.8610638435827651, 0.13893615641723492]
[0.5, 0.5]
Timestep: 37, Current state: 2
[0.834845128600296, 0.16515487139970403]
[0.5, 0.5]
Timestep: 38, Current state: 0
[0.8705837957994507, 0.12941620420054928]
[0.5, 0.5]
Timestep: 39, Current state: 2
[0.8746440346013308, 0.12535596539866925]
[0.5, 0.5]
Timestep: 40, Current state: 2
[0.8788590612253021, 0.12114093877469782]
[0.5, 0.5]
Timestep: 41, Current state: 2
[0.8820554816773862, 0.11794451832261374]
[0.5, 0.5]
Timestep: 42, Current state: 2
[0.8855183054288279, 0.11448169457117209]
[0.5, 0.5]
Timestep: 43, Current state: 2
[0.8884393756317581, 0.11156062436824188]
[0.5, 0.5]
Timestep: 44, Current state: 2
[0.8913889412211288, 0.10861105877887124]
[0.5, 0.5]
Timestep: 45, Current state: 2
[0.8947930335396014, 0.10520696646039863]
[0.5, 0.5]
Timestep: 46, Current state: 2
[0.876212542344208, 0.12378745765579216]
[0.5, 0.5]
Timestep: 47, Current state: 0
[0.9005468505009937, 0.09945314949900615]
[0.5, 0.5]
Timestep: 48, Current state: 2
[0.4940404144509561, 0.505959585549044]
[0.5, 0.5]
Timestep: 49, Current state: 1
[0.8860391981879363, 0.11396080181206374]
[0.5, 0.5]
Timestep: 50, Current state: 0
[0.5409591224717049, 0.4590408775282952]
[0.5, 0.5]
Timestep: 51, Current state: 1
[0.8448109724738864, 0.15518902752611374]
[0.5, 0.5]
Timestep: 52, Current state: 2
[0.5169855681453694, 0.4830144318546305]
[0.5, 0.5]
Timestep: 53, Current state: 1
[0.819398549649339, 0.18060145035066108]
[0.5, 0.5]
Timestep: 54, Current state: 2
[0.8997306944737418, 0.10026930552625823]
[0.5, 0.5]
Timestep: 55, Current state: 0
[0.9019868926113308, 0.09801310738866914]
[0.5, 0.5]
Timestep: 56, Current state: 0
[0.90424834266354, 0.09575165733646002]
[0.5, 0.5]
Timestep: 57, Current state: 0
[0.3538418702665674, 0.6461581297334326]
[0.5, 0.5]
Timestep: 58, Current state: 4
[0.8422884591140815, 0.15771154088591852]
[0.5, 0.5]
Timestep: 59, Current state: 2
[0.8461878474154028, 0.1538121525845973]
[0.5, 0.5]
Timestep: 60, Current state: 2
[0.8499896133780641, 0.15001038662193591]
[0.5, 0.5]
Timestep: 61, Current state: 2
[0.8732552789469461, 0.1267447210530539]
[0.5, 0.5]
Timestep: 62, Current state: 5
[0.8631724198560904, 0.13682758014390964]
[0.5, 0.5]
Timestep: 63, Current state: 0
[0.8308796532926682, 0.16912034670733175]
[0.5, 0.5]
Timestep: 64, Current state: 2
[0.8350931559332628, 0.16490684406673722]
[0.5, 0.5]
Timestep: 65, Current state: 2
[0.838973123256794, 0.1610268767432061]
[0.5, 0.5]
Timestep: 66, Current state: 2
[0.8430798313467017, 0.1569201686532983]
[0.5, 0.5]
Timestep: 67, Current state: 2
[0.8466447451279674, 0.15335525487203258]
[0.5, 0.5]
Timestep: 68, Current state: 2
[0.8502098696208182, 0.14979013037918168]
[0.5, 0.5]
Timestep: 69, Current state: 2
[0.8537311510727565, 0.14626884892724337]
[0.5, 0.5]
Timestep: 70, Current state: 2
[0.31752807166039215, 0.6824719283396078]
[0.5, 0.5]
Timestep: 71, Current state: 4
[0.8613186346926469, 0.1386813653073531]
[0.5, 0.5]
Timestep: 72, Current state: 0
[0.8638734053697235, 0.13612659463027652]
[0.5, 0.5]
Timestep: 73, Current state: 2
[0.8670559823042444, 0.1329440176957556]
[0.5, 0.5]
Timestep: 74, Current state: 0
[0.8701341681723856, 0.12986583182761435]
[0.5, 0.5]
Timestep: 75, Current state: 0
[0.8724461808911282, 0.12755381910887179]
[0.5, 0.5]
Timestep: 76, Current state: 2
[0.8752847186356917, 0.1247152813643083]
[0.5, 0.5]
Timestep: 77, Current state: 2
[0.34168702424693037, 0.6583129757530697]
[0.5, 0.5]
Timestep: 78, Current state: 4
[0.34168702424693037, 0.6583129757530697]
[0.5, 0.5]
Timestep: 79, Current state: 4
[0.882693311735279, 0.11730668826472106]
[0.5, 0.5]
Timestep: 80, Current state: 2
[0.885065468104743, 0.11493453189525711]
[0.5, 0.5]
Timestep: 81, Current state: 2
[0.8611634773002029, 0.13883652269979704]
[0.5, 0.5]
Timestep: 82, Current state: 0
[0.8899354191084959, 0.11006458089150407]
[0.5, 0.5]
Timestep: 83, Current state: 2
[0.8921141762271265, 0.10788582377287341]
[0.5, 0.5]
Timestep: 84, Current state: 2
[0.355257103954115, 0.644742896045885]
[0.5, 0.5]
