Timestep: 0, Current state: 5
[0.5, 0.5]
[0.5, 0.5]
Timestep: 1, Current state: 0
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 2, Current state: 5
[0.3333333333333333, 0.6666666666666666]
[0.5, 0.5]
Timestep: 3, Current state: 2
[0.5442307391410578, 0.4557692608589422]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.5002204560735812, 0.4997795439264188]
[0.5, 0.5]
Timestep: 5, Current state: 4
[0.7071583952378402, 0.2928416047621598]
[0.5, 0.5]
Timestep: 6, Current state: 2
[0.7270057520855968, 0.2729942479144032]
[0.5, 0.5]
Timestep: 7, Current state: 2
[0.6934094624372112, 0.30659053756278876]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.6873841098225411, 0.31261589017745894]
[0.5, 0.5]
Timestep: 9, Current state: 2
[0.7388280557667842, 0.2611719442332157]
[0.5, 0.5]
Timestep: 10, Current state: 2
[0.7475410820952019, 0.2524589179047981]
[0.5, 0.5]
Timestep: 11, Current state: 2
[0.7273012282955511, 0.27269877170444895]
[0.5, 0.5]
Timestep: 12, Current state: 0
[0.6992144500900358, 0.30078554990996414]
[0.5, 0.5]
Timestep: 13, Current state: 2
[0.7396613513692522, 0.2603386486307479]
[0.5, 0.5]
Timestep: 14, Current state: 2
[0.6802342438337268, 0.31976575616627323]
[0.5, 0.5]
Timestep: 15, Current state: 2
[0.3107553428967918, 0.6892446571032081]
[0.5, 0.5]
Timestep: 16, Current state: 4
[0.7474909643431551, 0.2525090356568449]
[0.5, 0.5]
Timestep: 17, Current state: 2
[0.7644117160582347, 0.2355882839417654]
[0.5, 0.5]
Timestep: 18, Current state: 2
[0.7639931765964318, 0.23600682340356807]
[0.5, 0.5]
Timestep: 19, Current state: 0
[0.7740965506716505, 0.22590344932834963]
[0.5, 0.5]
Timestep: 20, Current state: 2
[0.7893820382960535, 0.2106179617039467]
[0.5, 0.5]
Timestep: 21, Current state: 0
[0.74643126937306, 0.25356873062693996]
[0.5, 0.5]
Timestep: 22, Current state: 2
[0.770500341373997, 0.22949965862600297]
[0.5, 0.5]
Timestep: 23, Current state: 2
[0.7084944338048953, 0.29150556619510476]
[0.5, 0.5]
Timestep: 24, Current state: 2
[0.7133767353020329, 0.286623264697967]
[0.5, 0.5]
Timestep: 25, Current state: 5
[0.5007241970454511, 0.4992758029545487]
[0.5, 0.5]
Timestep: 26, Current state: 2
[0.40511513887530703, 0.594884861124693]
[0.5, 0.5]
Timestep: 27, Current state: 4
[0.40511513887530703, 0.594884861124693]
[0.5, 0.5]
Timestep: 28, Current state: 4
[0.40511513887530703, 0.594884861124693]
[0.5, 0.5]
Timestep: 29, Current state: 4
[0.7544889747109197, 0.24551102528908036]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.7444874374603317, 0.25551256253966814]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.7101149766888772, 0.28988502331112276]
[0.5, 0.5]
Timestep: 32, Current state: 2
[0.7237183003898949, 0.27628169961010507]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.7614256852080813, 0.23857431479191857]
[0.5, 0.5]
Timestep: 34, Current state: 2
[0.7742647001976201, 0.22573529980237989]
[0.5, 0.5]
Timestep: 35, Current state: 2
[0.7677849108973488, 0.23221508910265107]
[0.5, 0.5]
Timestep: 36, Current state: 2
[0.3570908761061126, 0.6429091238938874]
[0.5, 0.5]
Timestep: 37, Current state: 1
[0.4538454030622846, 0.5461545969377154]
[0.5, 0.5]
Timestep: 38, Current state: 2
[0.33288781534827055, 0.6671121846517295]
[0.5, 0.5]
Timestep: 39, Current state: 1
[0.35592807370710283, 0.6440719262928972]
[0.5, 0.5]
Timestep: 40, Current state: 2
[0.5665032573202186, 0.4334967426797815]
[0.5, 0.5]
Timestep: 41, Current state: 2
[0.654933903632166, 0.34506609636783403]
[0.5, 0.5]
Timestep: 42, Current state: 2
[0.35787010718186046, 0.6421298928181395]
[0.5, 0.5]
Timestep: 43, Current state: 4
[0.80937493519665, 0.19062506480334993]
[0.5, 0.5]
Timestep: 44, Current state: 0
[0.7009261716035948, 0.2990738283964051]
[0.5, 0.5]
Timestep: 45, Current state: 2
[0.3787939684618954, 0.6212060315381045]
[0.5, 0.5]
Timestep: 46, Current state: 4
[0.7902765009770915, 0.20972349902290852]
[0.5, 0.5]
Timestep: 47, Current state: 0
[0.7364988331694278, 0.26350116683057223]
[0.5, 0.5]
Timestep: 48, Current state: 2
[0.7579088835988411, 0.24209111640115885]
[0.5, 0.5]
Timestep: 49, Current state: 2
[0.8073590674514758, 0.19264093254852413]
[0.5, 0.5]
Timestep: 50, Current state: 0
[0.812690017173855, 0.187309982826145]
[0.5, 0.5]
Timestep: 51, Current state: 0
[0.7602727924557051, 0.23972720754429486]
[0.5, 0.5]
Timestep: 52, Current state: 2
[0.7645374196113475, 0.23546258038865267]
[0.5, 0.5]
Timestep: 53, Current state: 2
[0.7329926965382606, 0.26700730346173934]
[0.5, 0.5]
Timestep: 54, Current state: 2
[0.714960189087119, 0.285039810912881]
[0.5, 0.5]
Timestep: 55, Current state: 2
[0.7515030067023459, 0.24849699329765396]
[0.5, 0.5]
Timestep: 56, Current state: 2
[0.7617767553392379, 0.23822324466076217]
[0.5, 0.5]
Timestep: 57, Current state: 2
[0.7674251047891347, 0.23257489521086538]
[0.5, 0.5]
Timestep: 58, Current state: 2
[0.3643883960557926, 0.6356116039442075]
[0.5, 0.5]
Timestep: 59, Current state: 1
[0.34332774468980953, 0.6566722553101905]
[0.5, 0.5]
Timestep: 60, Current state: 4
[0.8242589293629088, 0.17574107063709116]
[0.5, 0.5]
Timestep: 61, Current state: 0
[0.6925314767004411, 0.3074685232995588]
[0.5, 0.5]
Timestep: 62, Current state: 2
[0.8326754447138219, 0.16732455528617798]
[0.5, 0.5]
Timestep: 63, Current state: 0
[0.8362985357116743, 0.16370146428832572]
[0.5, 0.5]
Timestep: 64, Current state: 0
[0.7639612532657697, 0.23603874673423036]
[0.5, 0.5]
Timestep: 65, Current state: 2
[0.8438129580807308, 0.15618704191926927]
[0.5, 0.5]
Timestep: 66, Current state: 0
[0.6822212100665739, 0.3177787899334262]
[0.5, 0.5]
Timestep: 67, Current state: 2
[0.7360520716395721, 0.26394792836042796]
[0.5, 0.5]
Timestep: 68, Current state: 2
[0.717619609387384, 0.28238039061261594]
[0.5, 0.5]
Timestep: 69, Current state: 2
[0.7308335554722669, 0.2691664445277331]
[0.5, 0.5]
Timestep: 70, Current state: 2
[0.7600908685016086, 0.23990913149839146]
[0.5, 0.5]
Timestep: 71, Current state: 2
[0.8622155448215549, 0.137784455178445]
[0.5, 0.5]
Timestep: 72, Current state: 0
[0.7352413438917448, 0.2647586561082553]
[0.5, 0.5]
Timestep: 73, Current state: 2
[0.8676942172256286, 0.13230578277437144]
[0.5, 0.5]
Timestep: 74, Current state: 0
[0.8702993689098715, 0.12970063109012847]
[0.5, 0.5]
Timestep: 75, Current state: 0
[0.7455585954193664, 0.2544414045806336]
[0.5, 0.5]
Timestep: 76, Current state: 2
[0.7198124904566723, 0.2801875095433277]
[0.5, 0.5]
Timestep: 77, Current state: 2
[0.8777399764768449, 0.12226002352315503]
[0.5, 0.5]
Timestep: 78, Current state: 0
[0.7359802967952085, 0.2640197032047915]
[0.5, 0.5]
Timestep: 79, Current state: 2
[0.6917284123679236, 0.3082715876320764]
[0.5, 0.5]
Timestep: 80, Current state: 2
[0.7479033627329714, 0.2520966372670286]
[0.5, 0.5]
Timestep: 81, Current state: 2
[0.7709649695692544, 0.2290350304307456]
[0.5, 0.5]
Timestep: 82, Current state: 2
[0.7529884188897382, 0.24701158111026172]
[0.5, 0.5]
Timestep: 83, Current state: 2
[0.891266862784383, 0.10873313721561698]
[0.5, 0.5]
Timestep: 84, Current state: 0
[0.6931367806366149, 0.30686321936338506]
[0.5, 0.5]
