Timestep: 0, Current state: 4
[0.5, 0.5]
[0.5, 0.5]
Timestep: 1, Current state: 4
[0.5, 0.5]
[0.5, 0.5]
Timestep: 2, Current state: 0
[0.5, 0.5]
[0.5, 0.5]
Timestep: 3, Current state: 5
[0.5827477587836499, 0.41725224121635]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.6549904352010621, 0.3450095647989378]
[0.5, 0.5]
Timestep: 5, Current state: 2
[0.7050592670167782, 0.2949407329832217]
[0.5, 0.5]
Timestep: 6, Current state: 2
[0.7420655226069207, 0.2579344773930793]
[0.5, 0.5]
Timestep: 7, Current state: 2
[0.7721459113747215, 0.22785408862527848]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.7947360194157571, 0.20526398058424294]
[0.5, 0.5]
Timestep: 9, Current state: 2
[0.7809977796495083, 0.21900222035049166]
[0.5, 0.5]
Timestep: 10, Current state: 0
[0.8270855382869529, 0.17291446171304717]
[0.5, 0.5]
Timestep: 11, Current state: 2
[0.8427428047558286, 0.15725719524417134]
[0.5, 0.5]
Timestep: 12, Current state: 2
[0.3024083867953566, 0.6975916132046435]
[0.5, 0.5]
Timestep: 13, Current state: 4
[0.7367945222207151, 0.26320547777928494]
[0.5, 0.5]
Timestep: 14, Current state: 0
[0.8609874517162057, 0.1390125482837943]
[0.5, 0.5]
Timestep: 15, Current state: 2
[0.8671757820588578, 0.1328242179411423]
[0.5, 0.5]
Timestep: 16, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 17, Current state: 5
[0.7720341185104305, 0.22796588148956945]
[0.5, 0.5]
Timestep: 18, Current state: 2
[0.790948390816796, 0.20905160918320387]
[0.5, 0.5]
Timestep: 19, Current state: 2
[0.7485426782236508, 0.2514573217763492]
[0.5, 0.5]
Timestep: 20, Current state: 0
[0.3615822279514193, 0.6384177720485807]
[0.5, 0.5]
Timestep: 21, Current state: 4
[0.5642323544380267, 0.43576764556197345]
[0.5, 0.5]
Timestep: 22, Current state: 1
[0.751793344591361, 0.24820665540863904]
[0.5, 0.5]
Timestep: 23, Current state: 2
[0.7918744908504824, 0.2081255091495175]
[0.5, 0.5]
Timestep: 24, Current state: 5
[0.5537021670808688, 0.4462978329191311]
[0.5, 0.5]
Timestep: 25, Current state: 1
[0.4057575868759421, 0.594242413124058]
[0.5, 0.5]
Timestep: 26, Current state: 4
[0.6058605605959925, 0.3941394394040075]
[0.5, 0.5]
Timestep: 27, Current state: 0
[0.6320541178670859, 0.3679458821329142]
[0.5, 0.5]
Timestep: 28, Current state: 0
[0.6554549832383791, 0.3445450167616208]
[0.5, 0.5]
Timestep: 29, Current state: 0
[0.7645165903898212, 0.23548340961017872]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.44470817389273026, 0.5552918261072698]
[0.5, 0.5]
Timestep: 31, Current state: 4
[0.7923408601921332, 0.20765913980786688]
[0.5, 0.5]
Timestep: 32, Current state: 2
[0.803966607386394, 0.19603339261360603]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.8140551745298701, 0.18594482547012992]
[0.5, 0.5]
Timestep: 34, Current state: 2
[0.4273105316222298, 0.5726894683777702]
[0.5, 0.5]
Timestep: 35, Current state: 4
[0.689840606132115, 0.3101593938678851]
[0.5, 0.5]
Timestep: 36, Current state: 5
[0.632563933827123, 0.367436066172877]
[0.5, 0.5]
Timestep: 37, Current state: 0
[0.6545236958482304, 0.34547630415176955]
[0.5, 0.5]
Timestep: 38, Current state: 0
[0.7321293729873832, 0.2678706270126167]
[0.5, 0.5]
Timestep: 39, Current state: 5
[0.6121523259073292, 0.38784767409267074]
[0.5, 0.5]
Timestep: 40, Current state: 0
[0.6352957244216205, 0.3647042755783796]
[0.5, 0.5]
Timestep: 41, Current state: 0
[0.7575686573393883, 0.24243134266061175]
[0.5, 0.5]
Timestep: 42, Current state: 2
[0.45977882076301796, 0.540221179236982]
[0.5, 0.5]
Timestep: 43, Current state: 4
[0.7828088777984109, 0.21719112220158907]
[0.5, 0.5]
Timestep: 44, Current state: 2
[0.7958018424274005, 0.2041981575725995]
[0.5, 0.5]
Timestep: 45, Current state: 2
[0.8054379022621369, 0.19456209773786323]
[0.5, 0.5]
Timestep: 46, Current state: 2
[0.7628212587206463, 0.2371787412793537]
[0.5, 0.5]
Timestep: 47, Current state: 5
[0.7517794975632743, 0.24822050243672572]
[0.5, 0.5]
Timestep: 48, Current state: 2
[0.6404112326053503, 0.35958876739464984]
[0.5, 0.5]
Timestep: 49, Current state: 0
[0.4703170245585744, 0.5296829754414256]
[0.5, 0.5]
Timestep: 50, Current state: 4
[0.6062497645301436, 0.3937502354698563]
[0.5, 0.5]
Timestep: 51, Current state: 0
[0.7997665206542264, 0.20023347934577357]
[0.5, 0.5]
Timestep: 52, Current state: 2
[0.809223113521173, 0.190776886478827]
[0.5, 0.5]
Timestep: 53, Current state: 2
[0.6608462247721231, 0.3391537752278768]
[0.5, 0.5]
Timestep: 54, Current state: 0
[0.8287145177533423, 0.1712854822466577]
[0.5, 0.5]
Timestep: 55, Current state: 2
[0.8352532253709869, 0.16474677462901313]
[0.5, 0.5]
Timestep: 56, Current state: 2
[0.8431541155757826, 0.15684588442421746]
[0.5, 0.5]
Timestep: 57, Current state: 2
[0.7160300640569797, 0.2839699359430203]
[0.5, 0.5]
Timestep: 58, Current state: 0
[0.8544151110389507, 0.1455848889610492]
[0.5, 0.5]
Timestep: 59, Current state: 2
[0.8601092526366444, 0.1398907473633556]
[0.5, 0.5]
Timestep: 60, Current state: 2
[0.8665402757726591, 0.1334597242273409]
[0.5, 0.5]
Timestep: 61, Current state: 2
[0.8700620357188594, 0.1299379642811404]
[0.5, 0.5]
Timestep: 62, Current state: 2
[0.8728695912005016, 0.12713040879949844]
[0.5, 0.5]
Timestep: 63, Current state: 2
[0.7818999032580479, 0.21810009674195216]
[0.5, 0.5]
Timestep: 64, Current state: 0
[0.8799259410335052, 0.12007405896649478]
[0.5, 0.5]
Timestep: 65, Current state: 2
[0.8831739360057874, 0.11682606399421266]
[0.5, 0.5]
Timestep: 66, Current state: 2
[0.8837999133079893, 0.11620008669201073]
[0.5, 0.5]
Timestep: 67, Current state: 2
[0.8180166886528919, 0.18198331134710805]
[0.5, 0.5]
Timestep: 68, Current state: 0
[0.8913762551286561, 0.10862374487134382]
[0.5, 0.5]
Timestep: 69, Current state: 2
[0.4251849382758164, 0.5748150617241835]
[0.5, 0.5]
Timestep: 70, Current state: 4
[0.8920885205430024, 0.10791147945699774]
[0.5, 0.5]
Timestep: 71, Current state: 2
[0.8954007185512427, 0.10459928144875734]
[0.5, 0.5]
Timestep: 72, Current state: 2
[0.7843720411535591, 0.21562795884644093]
[0.5, 0.5]
Timestep: 73, Current state: 5
[0.7422935067769184, 0.2577064932230815]
[0.5, 0.5]
Timestep: 74, Current state: 0
[0.4309395059172843, 0.5690604940827156]
[0.5, 0.5]
Timestep: 75, Current state: 4
[0.4309395059172843, 0.5690604940827156]
[0.5, 0.5]
Timestep: 76, Current state: 4
[0.8481495722130903, 0.1518504277869098]
[0.5, 0.5]
Timestep: 77, Current state: 2
[0.85169646699362, 0.14830353300638002]
[0.5, 0.5]
Timestep: 78, Current state: 2
[0.727949276951169, 0.27205072304883104]
[0.5, 0.5]
Timestep: 79, Current state: 0
[0.865163460042369, 0.134836539957631]
[0.5, 0.5]
Timestep: 80, Current state: 2
[0.871968154503565, 0.12803184549643506]
[0.5, 0.5]
Timestep: 81, Current state: 2
[0.7662326636067652, 0.2337673363932348]
[0.5, 0.5]
Timestep: 82, Current state: 0
[0.441600267764347, 0.5583997322356531]
[0.5, 0.5]
Timestep: 83, Current state: 4
[0.8928632298869484, 0.10713677011305162]
[0.5, 0.5]
Timestep: 84, Current state: 2
[0.7364136791355546, 0.26358632086444533]
[0.5, 0.5]
Timestep: 85, Current state: 0
