Timestep: 0, Current state: 5
[0.5, 0.5]
[0.5, 0.5]
Timestep: 1, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 2, Current state: 0
[0.7494848861700653, 0.2505151138299348]
[0.5, 0.5]
Timestep: 3, Current state: 0
[0.7134355706924672, 0.28656442930753273]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.7177228503386024, 0.28227714966139755]
[0.5, 0.5]
Timestep: 5, Current state: 2
[0.6004674832826746, 0.39953251671732537]
[0.5, 0.5]
Timestep: 6, Current state: 4
[0.7132924167950276, 0.28670758320497236]
[0.5, 0.5]
Timestep: 7, Current state: 0
[0.6880073980718839, 0.31199260192811606]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.733951833260838, 0.26604816673916204]
[0.5, 0.5]
Timestep: 9, Current state: 2
[0.7416811883729973, 0.2583188116270026]
[0.5, 0.5]
Timestep: 10, Current state: 2
[0.5018509713198569, 0.49814902868014316]
[0.5, 0.5]
Timestep: 11, Current state: 4
[0.7594649598585631, 0.24053504014143695]
[0.5, 0.5]
Timestep: 12, Current state: 2
[0.7482690764119486, 0.25173092358805127]
[0.5, 0.5]
Timestep: 13, Current state: 0
[0.8091833017383987, 0.19081669826160128]
[0.5, 0.5]
Timestep: 14, Current state: 2
[0.8216886587612249, 0.17831134123877507]
[0.5, 0.5]
Timestep: 15, Current state: 2
[0.837440104559503, 0.162559895440497]
[0.5, 0.5]
Timestep: 16, Current state: 2
[0.8128955550697359, 0.18710444493026407]
[0.5, 0.5]
Timestep: 17, Current state: 2
[0.8287196752300015, 0.17128032476999858]
[0.5, 0.5]
Timestep: 18, Current state: 2
[0.8329106280529466, 0.16708937194705342]
[0.5, 0.5]
Timestep: 19, Current state: 2
[0.8447223364998779, 0.15527766350012204]
[0.5, 0.5]
Timestep: 20, Current state: 2
[0.8503435613879504, 0.14965643861204947]
[0.5, 0.5]
Timestep: 21, Current state: 0
[0.8720231531717445, 0.12797684682825555]
[0.5, 0.5]
Timestep: 22, Current state: 2
[0.8642591080977923, 0.13574089190220767]
[0.5, 0.5]
Timestep: 23, Current state: 0
[0.8870307510476007, 0.11296924895239933]
[0.5, 0.5]
Timestep: 24, Current state: 2
[0.8981618830230712, 0.10183811697692884]
[0.5, 0.5]
Timestep: 25, Current state: 2
[0.8809017270770877, 0.11909827292291236]
[0.5, 0.5]
Timestep: 26, Current state: 0
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 27, Current state: 5
[0.8306256514213355, 0.1693743485786645]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.8520462600657349, 0.14795373993426503]
[0.5, 0.5]
Timestep: 29, Current state: 0
[0.6699820876293268, 0.3300179123706733]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.6703469867763435, 0.3296530132236565]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.8671072620058913, 0.1328927379941087]
[0.5, 0.5]
Timestep: 32, Current state: 0
[0.7039774821299881, 0.2960225178700119]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.8755743257509057, 0.1244256742490943]
[0.5, 0.5]
Timestep: 34, Current state: 0
[0.8794175386933096, 0.12058246130669045]
[0.5, 0.5]
Timestep: 35, Current state: 0
[0.883033422909764, 0.11696657709023586]
[0.5, 0.5]
Timestep: 36, Current state: 0
[0.695707066593355, 0.30429293340664504]
[0.5, 0.5]
Timestep: 37, Current state: 2
[0.736095735447796, 0.263904264552204]
[0.5, 0.5]
Timestep: 38, Current state: 2
[0.746555329875177, 0.25344467012482297]
[0.5, 0.5]
Timestep: 39, Current state: 2
[0.7671167770274071, 0.23288322297259303]
[0.5, 0.5]
Timestep: 40, Current state: 2
[0.782777772487812, 0.21722222751218795]
[0.5, 0.5]
Timestep: 41, Current state: 2
[0.434579277017015, 0.5654207229829852]
[0.5, 0.5]
Timestep: 42, Current state: 4
[0.7956843400705425, 0.20431565992945755]
[0.5, 0.5]
Timestep: 43, Current state: 2
[0.77321448141806, 0.22678551858193996]
[0.5, 0.5]
Timestep: 44, Current state: 2
[0.6902302350310505, 0.3097697649689494]
[0.5, 0.5]
Timestep: 45, Current state: 2
[0.6771410403644416, 0.3228589596355584]
[0.5, 0.5]
Timestep: 46, Current state: 2
[0.6955599362705284, 0.3044400637294717]
[0.5, 0.5]
Timestep: 47, Current state: 2
[0.8894962458302196, 0.11050375416978032]
[0.5, 0.5]
Timestep: 48, Current state: 0
[0.3853417291140959, 0.6146582708859041]
[0.5, 0.5]
Timestep: 49, Current state: 4
[0.3853417291140959, 0.6146582708859041]
[0.5, 0.5]
Timestep: 50, Current state: 4
[0.740279568489912, 0.25972043151008795]
[0.5, 0.5]
Timestep: 51, Current state: 2
[0.7327533093141088, 0.2672466906858913]
[0.5, 0.5]
Timestep: 52, Current state: 2
[0.875355004206612, 0.12464499579338789]
[0.5, 0.5]
Timestep: 53, Current state: 0
[0.7339389134301184, 0.26606108656988153]
[0.5, 0.5]
Timestep: 54, Current state: 2
[0.7419577867570916, 0.25804221324290844]
[0.5, 0.5]
Timestep: 55, Current state: 2
[0.6978425339179484, 0.30215746608205163]
[0.5, 0.5]
Timestep: 56, Current state: 2
[0.8850757516116357, 0.11492424838836436]
[0.5, 0.5]
Timestep: 57, Current state: 0
[0.8872742825498288, 0.11272571745017124]
[0.5, 0.5]
Timestep: 58, Current state: 0
[0.753859857427286, 0.24614014257271388]
[0.5, 0.5]
Timestep: 59, Current state: 2
[0.7149989729727267, 0.2850010270272733]
[0.5, 0.5]
Timestep: 60, Current state: 2
[0.8933942341901301, 0.1066057658098699]
[0.5, 0.5]
Timestep: 61, Current state: 0
[0.8952895740877062, 0.10471042591229383]
[0.5, 0.5]
Timestep: 62, Current state: 0
[0.8971186204724694, 0.1028813795275307]
[0.5, 0.5]
Timestep: 63, Current state: 0
[0.8008502891055985, 0.19914971089440142]
[0.5, 0.5]
Timestep: 64, Current state: 2
[0.7443487712582172, 0.25565122874178275]
[0.5, 0.5]
Timestep: 65, Current state: 2
[0.7615097302728309, 0.238490269727169]
[0.5, 0.5]
Timestep: 66, Current state: 2
[0.90383789139857, 0.09616210860143005]
[0.5, 0.5]
Timestep: 67, Current state: 0
[0.9053827120806381, 0.09461728791936187]
[0.5, 0.5]
Timestep: 68, Current state: 0
[0.9068786062427142, 0.09312139375728579]
[0.5, 0.5]
Timestep: 69, Current state: 0
[0.7651086746579113, 0.23489132534208854]
[0.5, 0.5]
Timestep: 70, Current state: 2
[0.9097324335803414, 0.09026756641965854]
[0.5, 0.5]
Timestep: 71, Current state: 0
[0.42541994429973906, 0.5745800557002609]
[0.5, 0.5]
Timestep: 72, Current state: 4
[0.7974821671483089, 0.2025178328516911]
[0.5, 0.5]
Timestep: 73, Current state: 2
[0.8060925102601488, 0.1939074897398512]
[0.5, 0.5]
Timestep: 74, Current state: 2
[0.899045957272994, 0.10095404272700607]
[0.5, 0.5]
Timestep: 75, Current state: 0
[0.9005040323438208, 0.09949596765617924]
[0.5, 0.5]
Timestep: 76, Current state: 0
[0.9019205930055413, 0.09807940699445872]
[0.5, 0.5]
Timestep: 77, Current state: 0
[0.9032973665773766, 0.09670263342262349]
[0.5, 0.5]
Timestep: 78, Current state: 0
[0.9046360112994152, 0.09536398870058492]
[0.5, 0.5]
Timestep: 79, Current state: 0
[0.7686518182773152, 0.23134818172268493]
[0.5, 0.5]
Timestep: 80, Current state: 2
[0.7726474335355434, 0.22735256646445653]
[0.5, 0.5]
Timestep: 81, Current state: 2
[0.7972023321083151, 0.20279766789168496]
[0.5, 0.5]
Timestep: 82, Current state: 2
[0.909638912202433, 0.0903610877975671]
[0.5, 0.5]
Timestep: 83, Current state: 0
[0.8369895218060664, 0.16301047819393352]
[0.5, 0.5]
Timestep: 84, Current state: 2
[0.9119484032878087, 0.08805159671219134]
[0.5, 0.5]
