Timestep: 0, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 1, Current state: 2
[0.749859263907834, 0.250140736092166]
[0.5, 0.5]
Timestep: 2, Current state: 0
[0.7008068439916044, 0.2991931560083956]
[0.5, 0.5]
Timestep: 3, Current state: 2
[0.8326939701689156, 0.16730602983108442]
[0.5, 0.5]
Timestep: 4, Current state: 0
[0.7449370379462955, 0.2550629620537045]
[0.5, 0.5]
Timestep: 5, Current state: 2
[0.7440160891276515, 0.2559839108723485]
[0.5, 0.5]
Timestep: 6, Current state: 2
[0.8885147445531061, 0.11148525544689407]
[0.5, 0.5]
Timestep: 7, Current state: 0
[0.7485496169145482, 0.2514503830854517]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.7272622748750196, 0.2727377251249804]
[0.5, 0.5]
Timestep: 9, Current state: 2
[0.7581858352604844, 0.24181416473951553]
[0.5, 0.5]
Timestep: 10, Current state: 2
[0.680002367668775, 0.319997632331225]
[0.5, 0.5]
Timestep: 11, Current state: 2
[0.7092799924736204, 0.29072000752637966]
[0.5, 0.5]
Timestep: 12, Current state: 2
[0.9331720277676746, 0.0668279722323254]
[0.5, 0.5]
Timestep: 13, Current state: 0
[0.6823373329091024, 0.3176626670908977]
[0.5, 0.5]
Timestep: 14, Current state: 2
[0.9409920883334577, 0.059007911666542213]
[0.5, 0.5]
Timestep: 15, Current state: 0
[0.7333488722907657, 0.26665112770923427]
[0.5, 0.5]
Timestep: 16, Current state: 2
[0.7649325489463874, 0.23506745105361265]
[0.5, 0.5]
Timestep: 17, Current state: 2
[0.7904649711888199, 0.20953502881118014]
[0.5, 0.5]
Timestep: 18, Current state: 2
[0.8098275093755684, 0.19017249062443167]
[0.5, 0.5]
Timestep: 19, Current state: 2
[0.8023723660781082, 0.19762763392189173]
[0.5, 0.5]
Timestep: 20, Current state: 2
[0.9561851172978891, 0.0438148827021109]
[0.5, 0.5]
Timestep: 21, Current state: 0
[0.7339646069180145, 0.2660353930819855]
[0.5, 0.5]
Timestep: 22, Current state: 2
[0.9596321675790883, 0.04036783242091168]
[0.5, 0.5]
Timestep: 23, Current state: 0
[0.7572272756549127, 0.2427727243450873]
[0.5, 0.5]
Timestep: 24, Current state: 2
[0.9625607438902193, 0.03743925610978068]
[0.5, 0.5]
Timestep: 25, Current state: 0
[0.4761343987252421, 0.523865601274758]
[0.5, 0.5]
Timestep: 26, Current state: 4
[0.6731171549659424, 0.32688284503405757]
[0.5, 0.5]
Timestep: 27, Current state: 2
[0.7137396241224288, 0.2862603758775712]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.7229427338923494, 0.2770572661076506]
[0.5, 0.5]
Timestep: 29, Current state: 2
[0.6882577107386657, 0.31174228926133435]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.7348565384399374, 0.2651434615600627]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.7521623701199909, 0.247837629880009]
[0.5, 0.5]
Timestep: 32, Current state: 2
[0.7342920890080054, 0.26570791099199464]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.7580698954940248, 0.24193010450597527]
[0.5, 0.5]
Timestep: 34, Current state: 2
[0.7598484614519471, 0.2401515385480529]
[0.5, 0.5]
Timestep: 35, Current state: 2
[0.7722747058227173, 0.22772529417728285]
[0.5, 0.5]
Timestep: 36, Current state: 2
[0.7880824638342004, 0.21191753616579967]
[0.5, 0.5]
Timestep: 37, Current state: 2
[0.8076388894718085, 0.1923611105281915]
[0.5, 0.5]
Timestep: 38, Current state: 2
[0.81910220804789, 0.18089779195210995]
[0.5, 0.5]
Timestep: 39, Current state: 2
[0.7699478589309545, 0.2300521410690455]
[0.5, 0.5]
Timestep: 40, Current state: 2
[0.7867322104763981, 0.21326778952360198]
[0.5, 0.5]
Timestep: 41, Current state: 2
[0.7995946265035877, 0.2004053734964123]
[0.5, 0.5]
Timestep: 42, Current state: 2
