Timestep: 0, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 1, Current state: 2
[0.6670241456191024, 0.3329758543808976]
[0.5, 0.5]
Timestep: 2, Current state: 2
[0.5565448559463564, 0.44345514405364367]
[0.5, 0.5]
Timestep: 3, Current state: 4
[0.7264455926849807, 0.2735544073150193]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.7597277621483166, 0.24027223785168342]
[0.5, 0.5]
Timestep: 5, Current state: 2
[0.6750238722185521, 0.32497612778144797]
[0.5, 0.5]
Timestep: 6, Current state: 0
[0.5375595376938813, 0.46244046230611874]
[0.5, 0.5]
Timestep: 7, Current state: 4
[0.7594617032043817, 0.2405382967956183]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.6002995901855175, 0.39970040981448257]
[0.5, 0.5]
Timestep: 9, Current state: 0
[0.7583791361417457, 0.24162086385825415]
[0.5, 0.5]
Timestep: 10, Current state: 2
[0.6943971173002285, 0.3056028826997715]
[0.5, 0.5]
Timestep: 11, Current state: 2
[0.7424019025541272, 0.25759809744587275]
[0.5, 0.5]
Timestep: 12, Current state: 2
[0.7475863962333403, 0.25241360376665967]
[0.5, 0.5]
Timestep: 13, Current state: 0
[0.7207463428536605, 0.27925365714633954]
[0.5, 0.5]
Timestep: 14, Current state: 2
[0.6875888323845694, 0.31241116761543064]
[0.5, 0.5]
Timestep: 15, Current state: 2
[0.7265296654437956, 0.27347033455620434]
[0.5, 0.5]
Timestep: 16, Current state: 2
[0.2929771242213147, 0.7070228757786853]
[0.5, 0.5]
Timestep: 17, Current state: 1
[0.5097299883433838, 0.4902700116566162]
[0.5, 0.5]
Timestep: 18, Current state: 2
[0.6064824780375258, 0.39351752196247414]
[0.5, 0.5]
Timestep: 19, Current state: 2
[0.758010485003289, 0.24198951499671112]
[0.5, 0.5]
Timestep: 20, Current state: 0
[0.7003503911077545, 0.2996496088922455]
[0.5, 0.5]
Timestep: 21, Current state: 2
[0.7408351775415066, 0.25916482245849337]
[0.5, 0.5]
Timestep: 22, Current state: 0
[0.7613002532425727, 0.23869974675742742]
[0.5, 0.5]
Timestep: 23, Current state: 0
[0.7404374114765027, 0.2595625885234974]
[0.5, 0.5]
Timestep: 24, Current state: 0
[0.644402899355654, 0.355597100644346]
[0.5, 0.5]
Timestep: 25, Current state: 1
[0.534530170485048, 0.465469829514952]
[0.5, 0.5]
Timestep: 26, Current state: 2
[0.6209407995679866, 0.37905920043201335]
[0.5, 0.5]
Timestep: 27, Current state: 2
[0.6797391545151084, 0.32026084548489164]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.7177594811722123, 0.2822405188277876]
[0.5, 0.5]
Timestep: 29, Current state: 2
[0.6928322850686911, 0.3071677149313089]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.7270517461950492, 0.2729482538049508]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.7374734649371272, 0.2625265350628729]
[0.5, 0.5]
Timestep: 32, Current state: 2
[0.7613824926746051, 0.238617507325395]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.7685964173322257, 0.23140358266777414]
[0.5, 0.5]
Timestep: 34, Current state: 2
[0.6048736614964209, 0.39512633850357914]
[0.5, 0.5]
Timestep: 35, Current state: 4
[0.7806019032681565, 0.21939809673184338]
[0.5, 0.5]
Timestep: 36, Current state: 2
[0.7134326949467272, 0.28656730505327277]
[0.5, 0.5]
Timestep: 37, Current state: 2
[0.45158239309308634, 0.5484176069069137]
[0.5, 0.5]
Timestep: 38, Current state: 1
[0.7028944538487598, 0.2971055461512403]
[0.5, 0.5]
Timestep: 39, Current state: 0
[0.7076914587503832, 0.2923085412496168]
[0.5, 0.5]
Timestep: 40, Current state: 0
[0.6660072751503766, 0.33399272484962333]
[0.5, 0.5]
Timestep: 41, Current state: 2
[0.7388702465284346, 0.26112975347156536]
[0.5, 0.5]
Timestep: 42, Current state: 0
