Timestep: 0, Current state: 5
[0.5, 0.5]
[0.5, 0.5]
Timestep: 1, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 2, Current state: 2
[0.7436985427977821, 0.2563014572022178]
[0.5, 0.5]
Timestep: 3, Current state: 0
[0.7888401864729575, 0.2111598135270425]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.6003833667882977, 0.39961663321170227]
[0.5, 0.5]
Timestep: 5, Current state: 4
[0.6547427763633844, 0.3452572236366155]
[0.5, 0.5]
Timestep: 6, Current state: 0
[0.8592630706082486, 0.14073692939175136]
[0.5, 0.5]
Timestep: 7, Current state: 2
[0.7412812450363925, 0.2587187549636076]
[0.5, 0.5]
Timestep: 8, Current state: 0
[0.8787454634732103, 0.12125453652678976]
[0.5, 0.5]
Timestep: 9, Current state: 2
[0.7951229982790269, 0.2048770017209731]
[0.5, 0.5]
Timestep: 10, Current state: 0
[0.8845421400047452, 0.11545785999525479]
[0.5, 0.5]
Timestep: 11, Current state: 2
[0.8264800498823031, 0.17351995011769694]
[0.5, 0.5]
Timestep: 12, Current state: 0
[0.8378708986388099, 0.1621291013611901]
[0.5, 0.5]
Timestep: 13, Current state: 0
[0.8497296377670988, 0.15027036223290133]
[0.5, 0.5]
Timestep: 14, Current state: 0
[0.8926318782645195, 0.10736812173548047]
[0.5, 0.5]
Timestep: 15, Current state: 2
[0.8989591644113256, 0.10104083558867434]
[0.5, 0.5]
Timestep: 16, Current state: 2
[0.9024897587316504, 0.09751024126834966]
[0.5, 0.5]
Timestep: 17, Current state: 2
[0.9100399256795864, 0.0899600743204136]
[0.5, 0.5]
Timestep: 18, Current state: 2
[0.9132060521876144, 0.0867939478123856]
[0.5, 0.5]
Timestep: 19, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 20, Current state: 5
[0.8296486365339368, 0.17035136346606322]
[0.5, 0.5]
Timestep: 21, Current state: 2
[0.8395558851576833, 0.1604441148423167]
[0.5, 0.5]
Timestep: 22, Current state: 2
[0.512520407739035, 0.4874795922609651]
[0.5, 0.5]
Timestep: 23, Current state: 4
[0.8590349612039543, 0.14096503879604572]
[0.5, 0.5]
Timestep: 24, Current state: 2
[0.8624209626986783, 0.1375790373013218]
[0.5, 0.5]
Timestep: 25, Current state: 2
[0.86565845535441, 0.13434154464558995]
[0.5, 0.5]
Timestep: 26, Current state: 2
[0.798829635073012, 0.20117036492698803]
[0.5, 0.5]
Timestep: 27, Current state: 0
[0.8730665992629487, 0.1269334007370513]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.5126620326029954, 0.4873379673970047]
[0.5, 0.5]
Timestep: 29, Current state: 4
[0.7563763370379907, 0.24362366296200935]
[0.5, 0.5]
Timestep: 30, Current state: 0
[0.8882732465420032, 0.11172675345799683]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.8887453482823074, 0.11125465171769253]
[0.5, 0.5]
Timestep: 32, Current state: 2
[0.8872254756903903, 0.11277452430960973]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.804754368317856, 0.195245631682144]
[0.5, 0.5]
Timestep: 34, Current state: 0
[0.4839519937945401, 0.51604800620546]
[0.5, 0.5]
Timestep: 35, Current state: 4
[0.886899830899223, 0.11310016910077698]
[0.5, 0.5]
Timestep: 36, Current state: 2
[0.8937900005066693, 0.10620999949333057]
[0.5, 0.5]
Timestep: 37, Current state: 2
[0.774259452287061, 0.22574054771293903]
[0.5, 0.5]
Timestep: 38, Current state: 0
[0.9079365101034973, 0.09206348989650263]
[0.5, 0.5]
Timestep: 39, Current state: 2
[0.7976414647037872, 0.20235853529621287]
[0.5, 0.5]
Timestep: 40, Current state: 0
[0.8069112030708284, 0.19308879692917166]
[0.5, 0.5]
Timestep: 41, Current state: 0
[0.8147023353236486, 0.1852976646763515]
[0.5, 0.5]
Timestep: 42, Current state: 0
[0.8264003977833263, 0.17359960221667367]
[0.5, 0.5]
Timestep: 43, Current state: 0
[0.8348429555707395, 0.1651570444292605]
[0.5, 0.5]
Timestep: 44, Current state: 0
[0.922675474014591, 0.07732452598540897]
[0.5, 0.5]
Timestep: 45, Current state: 2
[0.4284645908343706, 0.5715354091656294]
[0.5, 0.5]
Timestep: 46, Current state: 1
[0.5769231998762665, 0.42307680012373344]
[0.5, 0.5]
Timestep: 47, Current state: 5
[0.47610757235376766, 0.5238924276462325]
[0.5, 0.5]
Timestep: 48, Current state: 5
[0.7945978241820073, 0.2054021758179927]
[0.5, 0.5]
Timestep: 49, Current state: 0
[0.8574523657061026, 0.14254763429389747]
[0.5, 0.5]
Timestep: 50, Current state: 2
[0.862829791546557, 0.13717020845344288]
[0.5, 0.5]
Timestep: 51, Current state: 2
[0.870350124670702, 0.12964987532929803]
[0.5, 0.5]
Timestep: 52, Current state: 2
[0.5549501501830575, 0.4450498498169424]
[0.5, 0.5]
Timestep: 53, Current state: 5
[0.5102946026476108, 0.48970539735238927]
[0.5, 0.5]
Timestep: 54, Current state: 4
[0.5102946026476108, 0.48970539735238927]
[0.5, 0.5]
Timestep: 55, Current state: 4
[0.613712269191956, 0.3862877308080439]
[0.5, 0.5]
Timestep: 56, Current state: 5
[0.7563624860391687, 0.24363751396083128]
[0.5, 0.5]
Timestep: 57, Current state: 2
[0.7708028732811542, 0.22919712671884576]
[0.5, 0.5]
Timestep: 58, Current state: 2
[0.659082962355212, 0.3409170376447881]
[0.5, 0.5]
Timestep: 59, Current state: 5
[0.7192481174877207, 0.28075188251227934]
[0.5, 0.5]
Timestep: 60, Current state: 2
[0.7423705954934089, 0.25762940450659105]
[0.5, 0.5]
Timestep: 61, Current state: 0
[0.7517332844802284, 0.24826671551977167]
[0.5, 0.5]
Timestep: 62, Current state: 2
[0.7689259948093139, 0.2310740051906861]
[0.5, 0.5]
Timestep: 63, Current state: 0
[0.7773550215690406, 0.22264497843095946]
[0.5, 0.5]
Timestep: 64, Current state: 2
[0.7920429509989549, 0.20795704900104503]
[0.5, 0.5]
Timestep: 65, Current state: 0
[0.8008085594212063, 0.19919144057879362]
[0.5, 0.5]
Timestep: 66, Current state: 0
[0.8073084170197893, 0.19269158298021083]
[0.5, 0.5]
Timestep: 67, Current state: 2
[0.8178299003980055, 0.18217009960199446]
[0.5, 0.5]
Timestep: 68, Current state: 0
[0.5882485774880936, 0.4117514225119065]
[0.5, 0.5]
Timestep: 69, Current state: 4
[0.7617527938902594, 0.23824720610974054]
[0.5, 0.5]
Timestep: 70, Current state: 0
[0.5882485774880936, 0.4117514225119065]
[0.5, 0.5]
Timestep: 71, Current state: 4
[0.8453283004588642, 0.15467169954113585]
[0.5, 0.5]
Timestep: 72, Current state: 2
[0.8527045671798266, 0.1472954328201734]
[0.5, 0.5]
Timestep: 73, Current state: 2
[0.7394992162579305, 0.2605007837420695]
[0.5, 0.5]
Timestep: 74, Current state: 0
[0.7562948313005986, 0.24370516869940145]
[0.5, 0.5]
Timestep: 75, Current state: 0
[0.8667265661631611, 0.13327343383683887]
[0.5, 0.5]
Timestep: 76, Current state: 2
[0.8731721757401888, 0.12682782425981123]
[0.5, 0.5]
Timestep: 77, Current state: 2
[0.5750501345739989, 0.42494986542600116]
[0.5, 0.5]
Timestep: 78, Current state: 4
[0.7352878610808438, 0.2647121389191563]
[0.5, 0.5]
Timestep: 79, Current state: 0
[0.7485504235622863, 0.25144957643771365]
[0.5, 0.5]
Timestep: 80, Current state: 0
[0.8900766321373565, 0.10992336786264349]
[0.5, 0.5]
Timestep: 81, Current state: 2
[0.7743518866820737, 0.2256481133179263]
[0.5, 0.5]
Timestep: 82, Current state: 0
[0.8956735870665867, 0.10432641293341323]
[0.5, 0.5]
Timestep: 83, Current state: 2
[0.9017046584692892, 0.09829534153071076]
[0.5, 0.5]
Timestep: 84, Current state: 2
[0.8076715160982578, 0.19232848390174223]
[0.5, 0.5]
