Pc: [0.0, 0.0, 0.0], Surprise: [0.0, 0.0, 0.0], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 2
Pc: [0.0, 0.0, 0.0], Surprise: [0.5310044064107188, 0.5310044064107188, 0.5310044064107188], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 8
Pc: [0.0, 0.0, 0.0], Surprise: [0.5310044064107188, 0.5310044064107188, 0.5310044064107188], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 7
Pc: [0.0, 0.0, 0.0], Surprise: [0.3159615643609584, 0.5605030130784866, 0.3159615643609584], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.18872187554086714, 0.5861831496963663, 0.5310044064107188], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.10950835978050867, 0.6087564363707444, 0.5605030130784866], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 21
Pc: [0.0, 0.0, 0.0], Surprise: [0.5310044064107188, 0.6287676733591245, 0.5861831496963663], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 21
Pc: [0.0, 0.0, 0.0], Surprise: [0.5605030130784866, 0.6466406649785786, 0.6087564363707444], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.13687943143336898, 0.662709933382986, 0.6287676733591245], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 22
Pc: [0.0, 0.0, 0.0], Surprise: [0.5605030130784866, 0.3159615643609584, 0.5605030130784866], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 6
Pc: [0.0, 0.0, 0.0], Surprise: [0.3159615643609584, 0.5605030130784866, 0.3159615643609584], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 22
Pc: [0.0, 0.0, 0.0], Surprise: [0.34997757835164583, 0.18872187554086714, 0.34997757835164583], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 21
Pc: [0.0, 0.0, 0.0], Surprise: [0.34997757835164583, 0.5310044064107188, 0.43349049344709467], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 25
Pc: [0.0, 0.0, 0.0], Surprise: [0.0817041659455104, 0.6772430411026018, 0.34997757835164583], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 18
Pc: [0.0, 0.0, 0.0], Surprise: [0.5861831496963663, 0.10950835978050867, 0.5861831496963663], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 23
Pc: [0.0, 0.0, 0.0], Surprise: [0.3806178053212363, 0.5861831496963663, 0.3806178053212363], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 23
Pc: [0.0, 0.0, 0.0], Surprise: [0.40832722141767247, 0.3806178053212363, 0.40832722141767247], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 20
Pc: [0.0, 0.0, 0.0], Surprise: [0.43349049344709467, 0.05971404132936909, 0.43349049344709467], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 15
Pc: [0.0, 0.0, 0.0], Surprise: [0.45643555680040354, 0.0817041659455104, 0.6087564363707444], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 17
Pc: [0.0, 0.0, 0.0], Surprise: [0.47744062546305926, 0.40832722141767247, 0.30378773987485425], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.4967416652243543, 0.04556599707503505, 0.32770518292436207], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.5145392392540867, 0.43349049344709467, 0.34997757835164583], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 18
Pc: [0.0, 0.0, 0.0], Surprise: [0.6087564363707444, 0.022582182471828374, 0.37075077614396545], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 24
Pc: [0.0, 0.0, 0.0], Surprise: [0.39015969528359956, 0.45643555680040354, 0.39015969528359956], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 19
Pc: [0.0, 0.0, 0.0], Surprise: [0.6287676733591245, 0.008923940161777841, 0.40832722141767247], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 27
Pc: [0.0, 0.0, 0.0], Surprise: [0.43349049344709467, 0.018059213135902412, 0.4253643021623207], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.2975334487096097, 0.029049405545331346, 0.4413706265478008], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.3159615643609584, 0.47744062546305926, 0.45643555680040354], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.3334216420050795, 0.34997757835164583, 0.47063913471263563], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 10
Pc: [0.0, 0.0, 0.0], Surprise: [0.45643555680040354, 0.014771863965748469, 0.48405306999255265], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 20
Pc: [0.0, 0.0, 0.0], Surprise: [0.2617151338565495, 0.023979351763385063, 0.4967416652243543], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.2780719051126378, 0.034363866629390186, 0.6287676733591245], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 23
Pc: [0.0, 0.0, 0.0], Surprise: [0.47744062546305926, 0.04556599707503505, 0.43349049344709467], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 16
Pc: [0.0, 0.0, 0.0], Surprise: [0.22065016270791502, 0.057316810744507764, 0.40832722141767247], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 15
Pc: [0.0, 0.0, 0.0], Surprise: [0.2357954934913797, 0.06941387086800711, 0.42120537536788005], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 15
Pc: [0.0, 0.0, 0.0], Surprise: [0.25040474274052005, 0.37075077614396545, 0.43349049344709467], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.26449141844616014, 0.2780719051126378, 0.44522183665872644], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.2780719051126378, 0.2081416474325164, 0.45643555680040354], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 8
Pc: [0.0, 0.0, 0.0], Surprise: [0.2911643266678039, 0.15464906337756354, 0.4671649369657766], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.30378773987485425, 0.1134591071779101, 0.47744062546305926], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.3159615643609584, 0.0817041659455104, 0.4872908579691229], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 9
Pc: [0.0, 0.0, 0.0], Surprise: [0.32770518292436207, 0.049043951545027546, 0.4967416652243543], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 7
Pc: [0.0, 0.0, 0.0], Surprise: [0.4967416652243543, 0.05971404132936909, 0.5058170651502113], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 8
Pc: [0.0, 0.0, 0.0], Surprise: [0.2780719051126378, 0.07063637398628123, 0.5145392392540867], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 5
Pc: [0.0, 0.0, 0.0], Surprise: [0.2893231461438771, 0.09561854227550623, 0.5229286937806704], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.3002277782266931, 0.06941387086800711, 0.5310044064107188], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.31079801488263453, 0.049043951545027546, 0.5387839594860906], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.5145392392540867, 0.0519217564060945, 0.5462836608130552], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.2679333099068062, 0.05971404132936909, 0.5535186531031969], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 17
Pc: [0.0, 0.0, 0.0], Surprise: [0.2780719051126378, 0.037099585228673154, 0.5605030130784866], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.2879359451094521, 0.04556599707503505, 0.567249841211246], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 18
Pc: [0.0, 0.0, 0.0], Surprise: [0.2975334487096097, 0.07063637398628123, 0.573771343001855], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.306872584671712, 0.0519217564060945, 0.580078902624282], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 13
Pc: [0.0, 0.0, 0.0], Surprise: [0.3159615643609584, 0.037099585228673154, 0.5861831496963663], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 11
Pc: [0.0, 0.0, 0.0], Surprise: [0.3248085598541284, 0.025510596601947603, 0.5920940198610237], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 12
Pc: [0.0, 0.0, 0.0], Surprise: [0.5310044064107188, 0.03270522105310553, 0.5978208097977271], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 17
Pc: [0.0, 0.0, 0.0], Surprise: [0.28685325136150785, 0.0403131062257831, 0.6033722272216212], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 14
Pc: [0.0, 0.0, 0.0], Surprise: [0.2954232871274063, 0.03270522105310553, 0.6087564363707444], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 19
Pc: [0.0, 0.0, 0.0], Surprise: [0.5462836608130552, 0.029049405545331346, 0.45643555680040354], Adaptaton rate: [0.0, 0.0, 0.0], Value size: 8
