Timestep: 0, Current state: 0
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 1, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 2, Current state: 4
[0.679189098557804, 0.3208109014421961]
[0.5, 0.5]
Timestep: 3, Current state: 2
[0.6935955867680017, 0.3064044132319983]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.5949148669632945, 0.40508513303670546]
[0.5, 0.5]
Timestep: 5, Current state: 4
[0.49320457425991704, 0.506795425740083]
[0.5, 0.5]
Timestep: 6, Current state: 0
[0.6684424637967151, 0.33155753620328493]
[0.5, 0.5]
Timestep: 7, Current state: 2
[0.6783784497737807, 0.32162155022621935]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.6717455531972373, 0.3282544468027627]
[0.5, 0.5]
Timestep: 9, Current state: 0
[0.671734323086416, 0.328265676913584]
[0.5, 0.5]
Timestep: 10, Current state: 2
[0.6245398673641253, 0.37546013263587474]
[0.5, 0.5]
Timestep: 11, Current state: 4
[0.6802544813440136, 0.3197455186559865]
[0.5, 0.5]
Timestep: 12, Current state: 2
[0.6765695419597023, 0.3234304580402977]
[0.5, 0.5]
Timestep: 13, Current state: 2
[0.6963828785734214, 0.30361712142657854]
[0.5, 0.5]
Timestep: 14, Current state: 0
[0.6677500841846551, 0.3322499158153449]
[0.5, 0.5]
Timestep: 15, Current state: 2
[0.6793501631256339, 0.3206498368743661]
[0.5, 0.5]
Timestep: 16, Current state: 2
[0.6816637655816419, 0.31833623441835807]
[0.5, 0.5]
Timestep: 17, Current state: 2
[0.6776590945896773, 0.32234090541032273]
[0.5, 0.5]
Timestep: 18, Current state: 2
[0.6755680382342667, 0.32443196176573336]
[0.5, 0.5]
Timestep: 19, Current state: 2
[0.8041746326779514, 0.19582536732204858]
[0.5, 0.5]
Timestep: 20, Current state: 0
[0.6739575081729954, 0.3260424918270047]
[0.5, 0.5]
Timestep: 21, Current state: 2
[0.49330205673121674, 0.5066979432687831]
[0.5, 0.5]
Timestep: 22, Current state: 4
[0.6809728851238633, 0.3190271148761366]
[0.5, 0.5]
Timestep: 23, Current state: 2
[0.5293047574193066, 0.47069524258069334]
[0.5, 0.5]
Timestep: 24, Current state: 4
[0.6712433625913695, 0.32875663740863054]
[0.5, 0.5]
Timestep: 25, Current state: 2
[0.5612694552949494, 0.4387305447050506]
[0.5, 0.5]
Timestep: 26, Current state: 4
[0.6875516104677242, 0.3124483895322758]
[0.5, 0.5]
Timestep: 27, Current state: 2
[0.6941732301565752, 0.30582676984342483]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.6729092241023883, 0.32709077589761176]
[0.5, 0.5]
Timestep: 29, Current state: 2
[0.6882030504123021, 0.31179694958769794]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.6719670932378469, 0.32803290676215313]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.6761376853980126, 0.32386231460198744]
[0.5, 0.5]
Timestep: 32, Current state: 2
[0.6757066722398686, 0.32429332776013137]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.6687718106501096, 0.3312281893498904]
[0.5, 0.5]
Timestep: 34, Current state: 2
[0.680331252129035, 0.319668747870965]
[0.5, 0.5]
Timestep: 35, Current state: 2
[0.6767496410320429, 0.3232503589679571]
[0.5, 0.5]
Timestep: 36, Current state: 2
[0.693311788790396, 0.306688211209604]
[0.5, 0.5]
Timestep: 37, Current state: 2
[0.6802644127156893, 0.3197355872843107]
[0.5, 0.5]
Timestep: 38, Current state: 2
[0.6707685582981925, 0.3292314417018075]
[0.5, 0.5]
Timestep: 39, Current state: 2
[0.6771445126299912, 0.3228554873700088]
[0.5, 0.5]
Timestep: 40, Current state: 2
[0.3068586637066835, 0.6931413362933165]
[0.5, 0.5]
Timestep: 41, Current state: 4
[0.7733627437258485, 0.22663725627415152]
[0.5, 0.5]
Timestep: 42, Current state: 0
