Timestep: 0, Current state: 5
[0.9, 0.1]
[0.9, 0.1]
Timestep: 1, Current state: 2
[0.8245128323563913, 0.1754871676436087]
[0.9, 0.1]
Timestep: 2, Current state: 2
[0.9090909090909091, 0.09090909090909091]
[0.9, 0.1]
Timestep: 3, Current state: 5
[0.8245128323563913, 0.1754871676436087]
[0.8154341524142303, 0.18456584758576963]
Timestep: 4, Current state: 2
[0.7545321267453748, 0.24546787325462516]
[0.8154341524142303, 0.18456584758576963]
Timestep: 5, Current state: 2
[0.7629339797205118, 0.23706602027948823]
[0.8154341524142303, 0.18456584758576963]
Timestep: 6, Current state: 2
[0.927487289404493, 0.07251271059550697]
[0.562262344626553, 0.437737655373447]
Timestep: 7, Current state: 0
[0.6934989324314262, 0.30650106756857376]
[0.8154341524142303, 0.18456584758576963]
Timestep: 8, Current state: 2
[0.9339410658124127, 0.06605893418758739]
[0.562262344626553, 0.437737655373447]
Timestep: 9, Current state: 0
[0.7327403969397909, 0.2672596030602091]
[0.8154341524142303, 0.18456584758576963]
Timestep: 10, Current state: 2
[0.7446177468829028, 0.2553822531170972]
[0.8102273449023064, 0.18977265509769364]
Timestep: 11, Current state: 4
[0.8761069444428737, 0.12389305555712632]
[0.562262344626553, 0.437737655373447]
Timestep: 12, Current state: 0
[0.8831190496111279, 0.11688095038887225]
[0.562262344626553, 0.437737655373447]
Timestep: 13, Current state: 0
[0.7752526209217095, 0.2247473790782905]
[0.8154341524142303, 0.18456584758576963]
Timestep: 14, Current state: 2
[0.7441180934800264, 0.25588190651997356]
[0.8154341524142303, 0.18456584758576963]
Timestep: 15, Current state: 2
[0.8986631844237489, 0.10133681557625111]
[0.562262344626553, 0.437737655373447]
Timestep: 16, Current state: 0
[0.7378539561224612, 0.2621460438775388]
[0.8154341524142303, 0.18456584758576963]
Timestep: 17, Current state: 2
[0.7279051910644998, 0.2720948089355002]
[0.8154341524142303, 0.18456584758576963]
Timestep: 18, Current state: 2
[0.9108430847165224, 0.08915691528347756]
[0.562262344626553, 0.437737655373447]
Timestep: 19, Current state: 0
[0.742561885462408, 0.257438114537592]
[0.8154341524142303, 0.18456584758576963]
Timestep: 20, Current state: 2
[0.710704964375398, 0.28929503562460196]
[0.8154341524142303, 0.18456584758576963]
Timestep: 21, Current state: 2
[0.674632459608496, 0.3253675403915039]
[0.8102273449023064, 0.18977265509769364]
Timestep: 22, Current state: 4
[0.7339684429376728, 0.26603155706232723]
[0.8154341524142303, 0.18456584758576963]
Timestep: 23, Current state: 2
[0.8804600629372292, 0.11953993706277065]
[0.562262344626553, 0.437737655373447]
Timestep: 24, Current state: 0
[0.7602152895894262, 0.23978471041057375]
[0.8154341524142303, 0.18456584758576963]
Timestep: 25, Current state: 2
[0.76337831639962, 0.23662168360038]
[0.8154341524142303, 0.18456584758576963]
Timestep: 26, Current state: 2
[0.8928073252990033, 0.10719267470099672]
[0.562262344626553, 0.437737655373447]
Timestep: 27, Current state: 0
[0.8963476573315117, 0.10365234266848838]
[0.562262344626553, 0.437737655373447]
Timestep: 28, Current state: 0
[0.7568624380317065, 0.2431375619682936]
[0.8154341524142303, 0.18456584758576963]
Timestep: 29, Current state: 2
[0.6866750270044293, 0.31332497299557077]
[0.8102273449023064, 0.18977265509769364]
Timestep: 30, Current state: 4
[0.763452340025871, 0.236547659974129]
[0.8154341524142303, 0.18456584758576963]
Timestep: 31, Current state: 2
[0.8704312028314996, 0.1295687971685005]
[0.562262344626553, 0.437737655373447]
Timestep: 32, Current state: 0
