Timestep: 0, Current state: 5
[0.9, 0.1]
[0.9, 0.1]
Timestep: 1, Current state: 2
[0.8364741341272067, 0.16352586587279325]
[0.9, 0.1]
Timestep: 2, Current state: 2
[0.9090909090909091, 0.09090909090909091]
[0.9, 0.1]
Timestep: 3, Current state: 5
[0.8364741341272067, 0.16352586587279325]
[0.8165671092270922, 0.18343289077290786]
Timestep: 4, Current state: 2
[0.7536808358890741, 0.24631916411092578]
[0.8165671092270922, 0.18343289077290786]
Timestep: 5, Current state: 2
[0.7053772882325917, 0.2946227117674083]
[0.8165671092270922, 0.18343289077290786]
Timestep: 6, Current state: 2
[0.9247543617578621, 0.07524563824213791]
[0.6147020868370273, 0.3852979131629727]
Timestep: 7, Current state: 0
[0.7443241418448534, 0.2556758581551466]
[0.8165671092270922, 0.18343289077290786]
Timestep: 8, Current state: 2
[0.9308333931822775, 0.06916660681772246]
[0.6147020868370273, 0.3852979131629727]
Timestep: 9, Current state: 0
[0.7308743165465589, 0.2691256834534412]
[0.7629530540447854, 0.2370469459552146]
Timestep: 10, Current state: 4
[0.7488797259692995, 0.2511202740307004]
[0.8165671092270922, 0.18343289077290786]
Timestep: 11, Current state: 2
[0.7437536757097404, 0.2562463242902596]
[0.8165671092270922, 0.18343289077290786]
Timestep: 12, Current state: 2
[0.7032103073397905, 0.29678969266020944]
[0.7629530540447854, 0.2370469459552146]
Timestep: 13, Current state: 4
[0.8209034972745497, 0.1790965027254503]
[0.6147020868370273, 0.3852979131629727]
Timestep: 14, Current state: 0
[0.7032103073397905, 0.29678969266020944]
[0.7629530540447854, 0.2370469459552146]
Timestep: 15, Current state: 4
[0.7723972175264702, 0.22760278247352994]
[0.6147020868370273, 0.3852979131629727]
Timestep: 16, Current state: 0
[0.7688845706650914, 0.23111542933490858]
[0.8165671092270922, 0.18343289077290786]
Timestep: 17, Current state: 2
[0.777673942380031, 0.22232605761996907]
[0.8165671092270922, 0.18343289077290786]
Timestep: 18, Current state: 2
[0.6674859371965507, 0.3325140628034493]
[0.8165671092270922, 0.18343289077290786]
Timestep: 19, Current state: 2
[0.7191566324814561, 0.2808433675185439]
[0.8165671092270922, 0.18343289077290786]
Timestep: 20, Current state: 2
[0.8233759275931724, 0.17662407240682765]
[0.6147020868370273, 0.3852979131629727]
Timestep: 21, Current state: 0
[0.7335726728308867, 0.2664273271691133]
[0.8165671092270922, 0.18343289077290786]
Timestep: 22, Current state: 2
[0.7548011871415347, 0.2451988128584653]
[0.8165671092270922, 0.18343289077290786]
Timestep: 23, Current state: 2
[0.7390207023214129, 0.26097929767858713]
[0.8165671092270922, 0.18343289077290786]
Timestep: 24, Current state: 2
[0.7232558385212018, 0.27674416147879816]
[0.8165671092270922, 0.18343289077290786]
Timestep: 25, Current state: 2
[0.7513598516135432, 0.24864014838645665]
[0.8165671092270922, 0.18343289077290786]
Timestep: 26, Current state: 2
[0.7470538260041155, 0.2529461739958845]
[0.8165671092270922, 0.18343289077290786]
Timestep: 27, Current state: 2
[0.7695733473151589, 0.23042665268484117]
[0.8165671092270922, 0.18343289077290786]
Timestep: 28, Current state: 2
[0.7774218501528379, 0.222578149847162]
[0.8165671092270922, 0.18343289077290786]
Timestep: 29, Current state: 2
[0.7040685142293426, 0.2959314857706574]
[0.8165671092270922, 0.18343289077290786]
Timestep: 30, Current state: 2
[0.460527205573265, 0.539472794426735]
[0.7629530540447854, 0.2370469459552146]
Timestep: 31, Current state: 4
[0.8412037199027192, 0.15879628009728072]
[0.9, 0.1]
Timestep: 32, Current state: 5
