Action: 0
[0.2360984039068419, 0.02361957754971451, 0.5909848277433407, 0.059122856142205346, 0.023400105423587742, 0.00234097560838237, 0.058573489037188106, 0.005859764588739455]
[0.1952901759875706, 0.06442780546898583, 0.4888365575801189, 0.16127112630542714, 0.019355534093755584, 0.006385546938214528, 0.048449404117072964, 0.0159838495088546]
[0.3856399162839215, 0.03857989617129104, 0.4414433153662609, 0.0441625375206288, 0.03822141339061296, 0.003823717664755962, 0.04375218107016287, 0.004377022532365862]
[0.31898431278101735, 0.10523549967419524, 0.36514242078667203, 0.12046343210021769, 0.031615065684610436, 0.010430065370758487, 0.0361898725262181, 0.011939331076310636]
[0.21749638052876574, 0.02175860802815249, 0.5444215583613601, 0.054464608843888616, 0.04200212880166391, 0.004201945129944391, 0.10513675841916871, 0.010518011887056183]
[0.17990340352695372, 0.05935158502996453, 0.45032147691167174, 0.14856469029357702, 0.03474230655437247, 0.01146176737723583, 0.08696448478552019, 0.028690285520704715]
[0.3552556247363032, 0.03554021390903704, 0.40666231415382254, 0.04068300296300405, 0.06860570493823133, 0.00686339992700996, 0.07853318228260125, 0.007856557089990612]
[0.29385176827667864, 0.0969440703686616, 0.3363731121619467, 0.11097220495487992, 0.05674761018894917, 0.018721494676292128, 0.06495918115094347, 0.021430558221648414]

Action: 1
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]
[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]

