Timestep: 0, Current state: 5
[0.5, 0.5]
[0.5, 0.5]
Timestep: 1, Current state: 2
[0.6666666666666666, 0.3333333333333333]
[0.5, 0.5]
Timestep: 2, Current state: 2
[0.7497937090976079, 0.25020629090239205]
[0.5, 0.5]
Timestep: 3, Current state: 0
[0.7986765961436194, 0.2013234038563805]
[0.5, 0.5]
Timestep: 4, Current state: 2
[0.8318753624441263, 0.16812463755587373]
[0.5, 0.5]
Timestep: 5, Current state: 0
[0.8544694559672841, 0.14553054403271587]
[0.5, 0.5]
Timestep: 6, Current state: 0
[0.8727161032429832, 0.12728389675701685]
[0.5, 0.5]
Timestep: 7, Current state: 0
[0.8841779467588252, 0.11582205324117474]
[0.5, 0.5]
Timestep: 8, Current state: 2
[0.6666929002140293, 0.33330709978597073]
[0.5, 0.5]
Timestep: 9, Current state: 4
[0.9045260364071509, 0.09547396359284911]
[0.5, 0.5]
Timestep: 10, Current state: 2
[0.71433427599881, 0.28566572400118995]
[0.5, 0.5]
Timestep: 11, Current state: 4
[0.7126861578616849, 0.28731384213831507]
[0.5, 0.5]
Timestep: 12, Current state: 0
[0.5015322701901463, 0.4984677298098537]
[0.5, 0.5]
Timestep: 13, Current state: 1
[0.8462631480784145, 0.15373685192158554]
[0.5, 0.5]
Timestep: 14, Current state: 2
[0.8561228089417198, 0.14387719105828028]
[0.5, 0.5]
Timestep: 15, Current state: 2
[0.6658074549467723, 0.3341925450532276]
[0.5, 0.5]
Timestep: 16, Current state: 4
[0.8732680476767364, 0.12673195232326356]
[0.5, 0.5]
Timestep: 17, Current state: 2
[0.7397785710047275, 0.2602214289952724]
[0.5, 0.5]
Timestep: 18, Current state: 0
[0.8870646152962341, 0.11293538470376585]
[0.5, 0.5]
Timestep: 19, Current state: 2
[0.8926220188807549, 0.10737798111924508]
[0.5, 0.5]
Timestep: 20, Current state: 2
[0.8969965874815345, 0.10300341251846541]
[0.5, 0.5]
Timestep: 21, Current state: 2
[0.7941881197438234, 0.20581188025617667]
[0.5, 0.5]
Timestep: 22, Current state: 0
[0.8044225713404554, 0.19557742865954467]
[0.5, 0.5]
Timestep: 23, Current state: 0
[0.8139012489613103, 0.18609875103868972]
[0.5, 0.5]
Timestep: 24, Current state: 0
[0.9132604618042709, 0.08673953819572904]
[0.5, 0.5]
Timestep: 25, Current state: 2
[0.9167956199709634, 0.08320438002903668]
[0.5, 0.5]
Timestep: 26, Current state: 2
[0.9203218320572496, 0.07967816794275043]
[0.5, 0.5]
Timestep: 27, Current state: 2
[0.9225780508745413, 0.07742194912545877]
[0.5, 0.5]
Timestep: 28, Current state: 2
[0.7498475060091724, 0.2501524939908276]
[0.5, 0.5]
Timestep: 29, Current state: 5
[0.8816161931707979, 0.11838380682920203]
[0.5, 0.5]
Timestep: 30, Current state: 2
[0.8861217245707677, 0.11387827542923233]
[0.5, 0.5]
Timestep: 31, Current state: 2
[0.8904719024732897, 0.10952809752671026]
[0.5, 0.5]
Timestep: 32, Current state: 2
[0.8938401492701913, 0.10615985072980862]
[0.5, 0.5]
Timestep: 33, Current state: 2
[0.47377797975095864, 0.5262220202490414]
[0.5, 0.5]
Timestep: 34, Current state: 4
[0.47377797975095864, 0.5262220202490414]
[0.5, 0.5]
Timestep: 35, Current state: 4
[0.7973012428505534, 0.20269875714944666]
[0.5, 0.5]
Timestep: 36, Current state: 0
[0.9067734863835535, 0.09322651361644649]
[0.5, 0.5]
Timestep: 37, Current state: 2
[0.9089912551045507, 0.09100874489544934]
[0.5, 0.5]
Timestep: 38, Current state: 2
[0.8177542808233497, 0.18224571917665033]
[0.5, 0.5]
Timestep: 39, Current state: 0
[0.4760860452891636, 0.5239139547108363]
[0.5, 0.5]
Timestep: 40, Current state: 4
[0.7896561048743201, 0.21034389512567986]
[0.5, 0.5]
Timestep: 41, Current state: 0
[0.4760860452891636, 0.5239139547108363]
[0.5, 0.5]
Timestep: 42, Current state: 4
[0.7991276619758461, 0.200872338024154]
[0.5, 0.5]
Timestep: 43, Current state: 5
[0.8845307402506649, 0.1154692597493351]
[0.5, 0.5]
Timestep: 44, Current state: 2
[0.8878396205643481, 0.11216037943565182]
[0.5, 0.5]
Timestep: 45, Current state: 2
[0.8910587678757315, 0.10894123212426861]
[0.5, 0.5]
Timestep: 46, Current state: 2
[0.8939792701037046, 0.10602072989629534]
[0.5, 0.5]
Timestep: 47, Current state: 2
[0.8973480104895081, 0.10265198951049188]
[0.5, 0.5]
Timestep: 48, Current state: 2
[0.4264073179071873, 0.5735926820928127]
[0.5, 0.5]
Timestep: 49, Current state: 4
[0.4264073179071873, 0.5735926820928127]
[0.5, 0.5]
Timestep: 50, Current state: 4
[0.9060057993008122, 0.09399420069918793]
[0.5, 0.5]
Timestep: 51, Current state: 2
[0.9082521645622091, 0.09174783543779089]
[0.5, 0.5]
Timestep: 52, Current state: 2
[0.9108972548239662, 0.08910274517603388]
[0.5, 0.5]
Timestep: 53, Current state: 2
[0.5194319154227055, 0.48056808457729455]
[0.5, 0.5]
Timestep: 54, Current state: 1
[0.7916579611417031, 0.20834203885829694]
[0.5, 0.5]
Timestep: 55, Current state: 0
[0.5527327026122207, 0.44726729738777915]
[0.5, 0.5]
Timestep: 56, Current state: 1
[0.417382984492322, 0.5826170155076781]
[0.5, 0.5]
Timestep: 57, Current state: 4
[0.8614153443709509, 0.13858465562904915]
[0.5, 0.5]
Timestep: 58, Current state: 2
[0.8648406768610929, 0.13515932313890722]
[0.5, 0.5]
Timestep: 59, Current state: 2
[0.8684474735900214, 0.13155252640997858]
[0.5, 0.5]
Timestep: 60, Current state: 2
[0.871964212670688, 0.12803578732931195]
[0.5, 0.5]
Timestep: 61, Current state: 2
[0.7973452026117205, 0.20265479738827957]
[0.5, 0.5]
Timestep: 62, Current state: 0
[0.8024546305650628, 0.19754536943493728]
[0.5, 0.5]
Timestep: 63, Current state: 0
[0.3980643783163909, 0.601935621683609]
[0.5, 0.5]
Timestep: 64, Current state: 4
[0.8839924155947269, 0.11600758440527319]
[0.5, 0.5]
Timestep: 65, Current state: 2
[0.886626920367113, 0.11337307963288709]
[0.5, 0.5]
Timestep: 66, Current state: 2
[0.8893733236167105, 0.11062667638328945]
[0.5, 0.5]
Timestep: 67, Current state: 2
[0.8916688321180564, 0.10833116788194361]
[0.5, 0.5]
Timestep: 68, Current state: 2
[0.8019817504745954, 0.19801824952540456]
[0.5, 0.5]
Timestep: 69, Current state: 0
[0.8964055470852504, 0.10359445291474954]
[0.5, 0.5]
Timestep: 70, Current state: 2
[0.8984481420234889, 0.10155185797651105]
[0.5, 0.5]
Timestep: 71, Current state: 2
[0.8720943744880443, 0.12790562551195575]
[0.5, 0.5]
Timestep: 72, Current state: 5
[0.7922727050084057, 0.20772729499159423]
[0.5, 0.5]
Timestep: 73, Current state: 0
[0.7967364859715893, 0.2032635140284107]
[0.5, 0.5]
Timestep: 74, Current state: 0
[0.8812740739077223, 0.11872592609227767]
[0.5, 0.5]
Timestep: 75, Current state: 2
[0.40342353023800026, 0.5965764697619999]
[0.5, 0.5]
Timestep: 76, Current state: 4
[0.8860823694899788, 0.11391763051002127]
[0.5, 0.5]
Timestep: 77, Current state: 2
[0.8883675467504226, 0.11163245324957745]
[0.5, 0.5]
Timestep: 78, Current state: 2
[0.7924873608277674, 0.20751263917223253]
[0.5, 0.5]
Timestep: 79, Current state: 0
[0.8925944385413431, 0.10740556145865691]
[0.5, 0.5]
Timestep: 80, Current state: 2
[0.8951034825075357, 0.10489651749246424]
[0.5, 0.5]
Timestep: 81, Current state: 2
[0.8047077401048184, 0.1952922598951816]
[0.5, 0.5]
Timestep: 82, Current state: 0
[0.899756440010669, 0.100243559989331]
[0.5, 0.5]
Timestep: 83, Current state: 2
[0.424805495737344, 0.575194504262656]
[0.5, 0.5]
Timestep: 84, Current state: 4
[0.9030891022035455, 0.09691089779645444]
[0.5, 0.5]
